"","checklist_id","SCIENTIFIC.NAME","OBSERVATION.COUNT","LATITUDE","LONGITUDE","OBSERVATION.DATE","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","DURATION.MINUTES","EFFORT.DISTANCE.KM","GROUP.IDENTIFIER","cell"
"3757","G7591357","Anas crecca","11",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3758","G7591357","Arenaria interpres","1",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3759","G7591357","Calidris alba","7",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3760","G7591357","Numenius arquata","1",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3761","G7591357","Spatula clypeata","2",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3762","G7591357","Haematopus ostralegus","65",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3763","G7591357","Bucephala clangula","1",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3764","G7591357","Larus argentatus","12",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3765","G7591357","Alauda arvensis","2",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3766","G7591357","Limosa lapponica","7",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3767","G7591357","Pluvialis apricaria","120",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3768","G7591357","Cygnus cygnus","3",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3769","G7591357","Anas platyrhynchos","5",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3770","G7591357","Recurvirostra avosetta","4",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3771","G7591357","Circus aeruginosus","1",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3772","G7591357","Vanellus vanellus","50",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3773","G7591357","Calidris alpina","27",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3774","G7591357","Anas acuta","6",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3775","G7591357","Melanitta nigra","30",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3776","G7591357","Egretta garzetta","6",52.9660367,0.6060505,"2021-12-27","obsr837809,obsr573694","S99508972,S99508973",67,"1.793","G7591357",101733244
"3777","G7613386","Larus argentatus","2",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3778","G7613386","Egretta garzetta","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3779","G7613386","Mareca penelope","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3780","G7613386","Cyanistes caeruleus","5",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3781","G7613386","Parus major","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3782","G7613386","Anas crecca","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3783","G7613386","Anas platyrhynchos","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3784","G7613386","Anas acuta","13",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3785","G7613386","Mareca strepera","18",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3786","G7613386","Numenius arquata","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3787","G7613386","Branta bernicla","3",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3788","G7613386","Calidris alpina","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3789","G7613386","Columba palumbus","3",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3790","G7613386","Spatula clypeata","2",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3791","G7613386","Chroicocephalus ridibundus","3",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3792","G7613386","Corvus frugilegus","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3793","G7613386","Tadorna tadorna","11",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3794","G7613386","Sturnus vulgaris","X",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3795","G7613386","Circus aeruginosus","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3796","G7613386","Cygnus olor","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3797","G7613386","Calidris pugnax","5",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3798","G7613386","Tringa totanus","1",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3799","G7613386","Tachybaptus ruficollis","8",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3800","G7613386","Vanellus vanellus","150",52.9574923,1.0649787,"2021-12-31","obsr1823160,obsr2094257","S99737354,S99738687",72,"1.786","G7613386",101769359
"3801","G7614582","Larus glaucoides","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3802","G7614582","Mareca penelope","400",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3803","G7614582","Turdus pilaris","10",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3804","G7614582","Vanellus vanellus","80",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3805","G7614582","Charadrius hiaticula","19",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3806","G7614582","Turdus philomelos","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3807","G7614582","Columba livia","5",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3808","G7614582","Panurus biarmicus","1",52.9574923,1.0649787,"2021-12-31","obsr788631","S99756537",100,"2","G7614582",101769359
"3809","G7614582","Spatula clypeata","25",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3810","G7614582","Anas platyrhynchos","10",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3811","G7614582","Alopochen aegyptiaca","2",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3812","G7614582","Numenius arquata","4",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3813","G7614582","Ardea cinerea","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3814","G7614582","Phasianus colchicus","6",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3815","G7614582","Gallinago gallinago","2",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3816","G7614582","Corvus corone","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3817","G7614582","Branta bernicla","30",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3818","G7614582","Anas acuta","4",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3819","G7614582","Calidris alpina","200",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3820","G7614582","Linaria cannabina","5",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3821","G7614582","Anser brachyrhynchus","10",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3822","G7614582","Circus aeruginosus","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3823","G7614582","Plectrophenax nivalis","34",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3824","G7614582","Alauda arvensis","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3825","G7614582","Sturnus vulgaris","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3826","G7614582","Larus marinus","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3827","G7614582","Egretta garzetta","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3828","G7614582","Cettia cetti","1",52.9574923,1.0649787,"2021-12-31","obsr788631","S99756537",100,"2","G7614582",101769359
"3829","G7614582","Tringa totanus","6",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3830","G7614582","Anser anser","40",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3831","G7614582","Limosa lapponica","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3832","G7614582","Chroicocephalus ridibundus","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3833","G7614582","Larus argentatus","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3834","G7614582","Arenaria interpres","2",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3835","G7614582","Corvus monedula","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3836","G7614582","Limosa limosa","60",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3837","G7614582","Anthus pratensis","2",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3838","G7614582","Anthus petrosus","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3839","G7614582","Cygnus olor","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3840","G7614582","Anas crecca","100",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3841","G7614582","Emberiza schoeniclus","4",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3842","G7614582","Motacilla alba","3",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3843","G7614582","Mareca strepera","10",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3844","G7614582","Columba palumbus","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3845","G7614582","Larus canus","X",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3846","G7614582","Calidris canutus","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3847","G7614582","Uria aalge","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3848","G7614582","Gallinula chloropus","1",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3849","G7614582","Tadorna tadorna","10",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
"3850","G7614582","Pluvialis squatarola","6",52.9574923,1.0649787,"2021-12-31","obsr788631,obsr1108267","S99756537,S99757045",100,"2","G7614582",101769359
