"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_80","richness_80","sampsize_80","SC_90","richness_90","sampsize_90","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
277784843,0.998019934389112,214,1569,0.805708481445268,66.0804256508047,16,0.900826706965683,91.5678190134925,35,0.950292384410976,115.238604449109,70,0.969812827899585,130.54581624923,111,0.980185547995365,143.012336987948,164,"r2c3"
278109574,0.984818354822845,204,143,0.810465895598353,87.7996089840105,8,0.902320830697736,113.30093757111,16,0.949843140117303,140.433282620237,33,0.970169238139074,164.991528424044,61,0.979978213763386,187.250131480174,101,"r2c3"
279625071,0.992139985095519,232,268,0.797579888351717,113.455455037025,14,0.899448516358525,143.263755826388,26,0.949447491687887,167.665257998281,46,0.969981808603327,184.90682860337,72,0.980095366087822,198.615906190571,105,"r2c3"
279661160,0.988952049915343,186,187,0.796507040114326,86.8882319774298,11,0.901968440790901,112.816256356488,22,0.950549224748015,135.586673916095,42,0.969905527801341,151.997878508529,68,0.980018399221862,165.63228876023,102,"r2c3"
281104398,0.996478187207502,186,441,0.784368797225829,58.2469108661336,5,0.903073580610659,77.418402360666,11,0.949472026775738,95.1964801242715,23,0.970063038558645,111.653243565032,43,0.979925960127452,125.145085928759,69,"r2c3"
289471705,0.931270450055562,211,39,0.808225673673558,124.334730269651,10,0.900496581406523,176.797285075093,24,0.950232498228761,235.388864024573,54,0.970308674547433,261.21071248193,78,0.970308674547433,261.21071248193,78,"r2c3"
291203649,0.923078093846552,234,43,0.795719449089476,157.715602935553,15,0.900336838221949,212.169067072878,32,0.949950713047248,263.862354322931,64,0.968095087782952,284.025396238534,86,0.968095087782952,284.025396238534,86,"r2c3"
293296375,0.932392123707104,201,76,0.795468837414987,112.022300877619,17,0.90001050241368,161.290576217237,42,0.949923052760238,226.94926068044,107,0.967610340033639,253.129962615643,152,0.967610340033639,253.129962615643,152,"r2c3"
322918907,0.900839549655558,190,98,0.799735093380727,143.30707384798,48,0.899848254931715,189.04316325194,97,0.950082090628037,223.454575236384,167,0.962591051193341,231.952958018759,196,0.962591051193341,231.952958018759,196,"r2c3"
324470641,0.962263964733626,208,150,0.800592858281464,109.9682396808,22,0.899784574462811,143.021141988127,44,0.950002592655718,186.134045457903,103,0.970070096016523,223.92916547544,194,0.980048931075522,244.29194303405,271,"r2c3"
203565476,0.975307029607856,222,112,0.796950327963342,113.391962185958,13,0.900061705809265,149.99301494188,27,0.949923262562916,186.008193475268,55,0.969841730650678,211.500356907113,91,0.980005933482161,232.21944465463,137,"r2c4"
206054932,0.927723517392532,245,74,0.796148318279808,129.794412507857,17,0.900227873546485,200.609597215473,45,0.950147719933014,295.679847164734,120,0.96023553684816,318.478830475846,148,0.96023553684816,318.478830475846,148,"r2c4"
209771300,0.967544125152821,200,71,0.803533794570158,107.871532761967,11,0.901266588840065,144.068904647756,23,0.950117747890711,178.433289642847,46,0.969851288478721,203.369468308451,76,0.980050537494758,218.264836115204,104,"r2c4"
213271964,0.949165564490722,210,118,0.802561235618522,113.400963472252,24,0.900558043148905,160.780938747215,55,0.950010869170631,211.121410949865,120,0.970024820907086,237.672623974907,181,0.979956031334597,250.847717386222,229,"r2c4"
214500946,0.995061806280806,245,566,0.795954590911827,75.8364054680115,8,0.896952742363404,101.395676048637,17,0.950327138738593,130.243346780236,38,0.96985335227633,150.344667337251,65,0.979917772421235,167.844082826062,102,"r2c4"
225397097,0.982376926024427,191,86,0.800963148944031,87.8045542522459,6,0.897035186665206,113.368776265681,12,0.949749737737722,142.353325601002,26,0.969819807438244,164.623120106832,46,0.980022719974108,185.040237722026,75,"r2c4"
238818280,0.953559502707835,207,118,0.803765928633752,100.478741667116,19,0.900460018951169,146.792394694354,46,0.949824464999553,201.551715118725,109,0.970099857108452,231.018835347153,169,0.980072739633575,245.500811821518,216,"r2c4"
242715127,0.949625220609906,199,132,0.801622592223511,96.6700354489442,22,0.899576124202621,143.590998932797,55,0.949946396514559,199.519394505681,133,0.969993821844135,231.939393697391,213,0.978345784262426,245.445896921558,264,"r2c4"
260540041,0.929677728981971,186,46,0.799250963037553,129.154398858693,17,0.901468014414646,169.258803592701,34,0.950265335542093,199.973375958707,60,0.969678274400925,213.149472575167,80,0.977467429125112,218.436186552518,92,"r2c4"
260612206,0.939484890712246,190,70,0.802715737167121,116.89874603367,19,0.898828118124017,156.698447397052,39,0.950071903512562,205.520409522224,90,0.969129193458997,233.4581243367,140,0.969129193458997,233.4581243367,140,"r2c4"
262669239,0.987431141683663,206,148,0.799683933586485,107.311734913199,13,0.900212735173907,137.783131451902,25,0.95011390060807,162.766190147952,45,0.970221508045787,179.723124623365,70,0.980065992835901,192.593086772482,100,"r2c4"
266276985,0.992957208472464,208,292,0.796666035648363,70.9217766913265,6,0.902530254237645,94.0013708769203,13,0.950785818509248,117.60358279463,28,0.96982636068383,136.84681041208,50,0.979947671401226,154.728611896374,82,"r2c4"
267792376,0.951003045550847,195,83,0.798233426478131,112.736721613588,18,0.899352426110388,152.159872967394,38,0.950033874813027,193.619746525526,81,0.969973510720841,222.016963366665,133,0.978265684451909,233.826339252537,166,"r2c4"
267792382,0.969448274290402,196,118,0.806614943810685,96.4635269823857,14,0.900906038402798,127.934744638507,29,0.950180251615721,164.448454306469,64,0.97006650274643,197.379398666003,121,0.979975984783583,219.48955255743,180,"r2c4"
267828459,0.955242024727753,211,131,0.802503807876382,108.553069629997,23,0.899691544869993,154.333139065965,53,0.949950321796045,203.68262049303,117,0.969901538471265,231.806736506625,182,0.980072157821312,246.242235570792,235,"r2c4"
298536210,0.952867100641919,190,96,0.800637413509339,118.849715287054,26,0.900356350529041,158.81387422533,53,0.94989301676606,187.953290554462,92,0.970157190584977,201.948404134772,126,0.979917404160721,208.693249108323,152,"r2c4"
302178780,0.73331128565523,187,8,0.781445346293066,196.834146341463,9,0.901421605419204,221.346187796373,13,0.94574397118406,230.401576545122,16,0.94574397118406,230.401576545122,16,0.94574397118406,230.401576545122,16,"r2c4"
324784238,0.983133957201754,213,214,0.804307343360895,98.0858306512032,18,0.901037916714007,130.018611852539,37,0.95025223489617,165.023615890903,79,0.97000947243488,191.18877743096,135,0.979963243012673,207.63349735454,190,"r3c2"
324856394,0.977387658520272,220,171,0.793653451386726,99.4002284245183,14,0.899644726916676,131.695762993252,29,0.950016221668321,167.724192676146,64,0.97007147424502,201.334706042782,123,0.979947822351382,227.011924976109,193,"r3c2"
