"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8273",60,"Suburban",93.3324470425031,0,Inf,91.0718136686064,95.6207948263251
"8274",60,"Urban",89.6192971281472,0,Inf,86.445884018295,92.8499127395487
"8275",65,"Natural",105.519816610571,0,Inf,103.890914198178,107.161389640152
"8276",65,"Suburban",89.0212770352908,0,Inf,86.4333803138936,91.6473464323531
"8277",65,"Urban",86.6888147464656,0,Inf,83.1037693572544,90.3495641676619
"8278",70,"Natural",99.8473248097815,0,Inf,98.0078111360537,101.703941318199
"8279",70,"Suburban",84.8120450870189,0,Inf,81.9076988733639,87.7669903886721
"8280",70,"Urban",83.8070443617119,0,Inf,79.8162650949857,87.8951733792293
"8281",0,"Natural",195.401661997895,0,Inf,192.405125298924,198.421352923435
"8282",0,"Suburban",153.660614579072,0,Inf,149.543062639043,157.834086077478
"8283",0,"Urban",126.910759725872,0,Inf,122.424964398248,131.477265462462
"8284",5,"Natural",187.52119711476,0,Inf,184.94254058775,190.11770651842
"8285",5,"Suburban",148.216452073619,0,Inf,144.679352571456,151.796268230878
"8286",5,"Urban",123.733329309988,0,Inf,119.865404919414,127.662673486819
"8287",10,"Natural",179.802927572354,0,Inf,177.622500213071,181.996656469055
"8288",10,"Suburban",142.8704795898,0,Inf,139.886645775078,145.885801601677
"8289",10,"Urban",120.596180991912,0,Inf,117.313979818783,123.923665465042
"8290",15,"Natural",172.246853370676,0,Inf,170.44252609964,174.060680847028
"8291",15,"Suburban",137.622697127617,0,Inf,135.159983416686,140.107644956928
"8292",15,"Urban",117.499314771645,0,Inf,114.760347180715,120.270583297824
"8293",20,"Natural",164.852974509727,0,Inf,163.398037584852,166.31436031602
"8294",20,"Suburban",132.47310468707,0,Inf,130.490070610792,134.471093252897
"8295",20,"Urban",114.442730649186,0,Inf,112.185999323076,116.72193468886
"8296",25,"Natural",157.621290989506,0,Inf,156.479909691781,158.766819853571
"8297",25,"Suburban",127.421702268158,0,Inf,125.858390327823,128.994663476521
"8298",25,"Urban",111.426428624535,0,Inf,109.557958053237,113.310697799198
"8299",30,"Natural",150.551802810013,0,Inf,149.668938387327,151.437263493274
"8300",30,"Suburban",122.468489870881,0,Inf,121.227612332643,123.715685881314
"8301",30,"Urban",108.450408697693,0,Inf,106.824603256694,110.088492763133
