"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"8434",30,"Natural",158.525434819773,0,Inf,156.715235348674,160.346029044619
"8435",30,"Suburban",122.229588079895,0,Inf,120.920454275773,123.545770386748
"8436",30,"Urban",108.922677861889,0,Inf,107.223346531397,110.635369473252
"8437",35,"Natural",150.108162055263,0,Inf,148.594513282027,151.629481155906
"8438",35,"Suburban",117.551525318141,0,Inf,116.410353684706,118.698263159406
"8439",35,"Urban",105.96980463669,0,Inf,104.313245149258,107.639414305366
"8440",40,"Natural",141.920493783153,0,Inf,140.469572211322,143.37887024648
"8441",40,"Suburban",112.96473894483,0,Inf,111.771755196147,114.164055533474
"8442",40,"Urban",103.057509247546,0,Inf,101.236795685495,104.894449711782
"8443",45,"Natural",133.962430003442,0,Inf,132.35118202644,135.583426426203
"8444",45,"Suburban",108.469228959961,0,Inf,107.049814829992,109.897991490355
"8445",45,"Urban",100.185791694457,0,Inf,98.0556032764202,102.338870557197
"8446",50,"Natural",126.233970716131,0,Inf,124.324567252006,128.157925169224
"8447",50,"Suburban",104.064995363535,0,Inf,102.328346365946,105.816257250763
"8448",50,"Urban",97.3546519774231,0,Inf,94.8347666580788,99.9075781113533
"8449",55,"Natural",118.735115921219,0,Inf,116.467517219396,121.024577147693
"8450",55,"Suburban",99.752038155551,0,Inf,97.6620804929719,101.864122125279
"8451",55,"Urban",94.5640900964443,0,Inf,91.6162132437406,97.5586449408126
"8452",60,"Natural",111.465865618706,0,Inf,108.824047146269,114.139367138759
"8453",60,"Suburban",95.5303573360094,0,Inf,93.0779683364121,98.0146349916642
"8454",60,"Urban",91.8141060515205,0,Inf,88.4231649087434,95.2688492006558
"8455",65,"Natural",104.426219808593,0,Inf,101.416373270367,107.480078911588
"8456",65,"Suburban",91.3999529049103,0,Inf,88.5890768417031,94.2547288994346
"8457",65,"Urban",89.1046998426518,0,Inf,85.2683549266203,93.0254575925117
"8458",70,"Natural",97.6161784908792,0,Inf,94.2559679664272,101.035240082769
"8459",70,"Suburban",87.3608248622537,0,Inf,84.2021417421152,90.5776681139238
"8460",70,"Urban",86.4358714698381,0,Inf,82.1590303097096,90.8212231112861
"8461",0,"Natural",213.477002111111,0,Inf,207.665514243354,219.368688481454
"8462",0,"Suburban",152.724297578806,0,Inf,148.341640841989,157.170756610417
"8463",0,"Urban",130.706629329348,0,Inf,125.918264878501,135.584347660745
"8464",5,"Natural",203.67935530279,0,Inf,198.674553313422,208.746413458616
"8465",5,"Suburban",147.337832171579,0,Inf,143.574681126769,151.149664168901
"8466",5,"Urban",126.902814591631,0,Inf,122.785362990104,131.088169129362
"8467",10,"Natural",194.111855112495,0,Inf,189.870715831307,198.399839777787
"8468",10,"Suburban",142.048067895497,0,Inf,138.875525790256,145.256439473853
"8469",10,"Urban",123.155169360327,0,Inf,119.671753972987,126.688557818698
"8470",15,"Natural",184.774501540227,0,Inf,181.248582229581,188.334387002083
"8471",15,"Suburban",136.85500475056,0,Inf,134.238827924612,139.496429441724
"8472",15,"Urban",119.463693635436,0,Inf,116.566467011559,122.396484520639
"8473",20,"Natural",175.667294585985,0,Inf,172.798481408029,178.559726234032
"8474",20,"Suburban",131.758642736766,0,Inf,129.654539429858,133.879682153772
"8475",20,"Urban",115.828387416957,0,Inf,113.449808618787,118.231642740979
"8476",25,"Natural",166.79023424977,0,Inf,164.50219277325,169.094078068268
"8477",25,"Suburban",126.758981854117,0,Inf,125.102538480797,128.426319445484
"8478",25,"Urban",112.24925070489,0,Inf,110.286602421955,114.229208842109
"8479",30,"Natural",158.143320531581,0,Inf,156.324674879928,159.972483945646
"8480",30,"Suburban",121.856022102612,0,Inf,120.542099542445,123.177066851532
"8481",30,"Urban",108.726283499236,0,Inf,107.021923970706,110.444107272768
"8482",35,"Natural",149.726553431418,0,Inf,148.205583437308,151.255288162895
"8483",35,"Suburban",117.049763482252,0,Inf,115.905557993196,118.19958899359
"8484",35,"Urban",105.259485799995,0,Inf,103.602878871182,106.929232432956
"8485",40,"Natural",141.539932949282,0,Inf,140.082422276347,143.004986885554
"8486",40,"Suburban",112.340205993036,0,Inf,111.145403267243,113.541396439985
"8487",40,"Urban",101.848857607165,0,Inf,100.032840307228,103.681211135626
"8488",45,"Natural",133.583459085173,0,Inf,131.965891758852,135.210879752574
"8489",45,"Suburban",107.727349634964,0,Inf,106.307028673867,109.157095875577
"8490",45,"Urban",98.4943989207488,0,Inf,96.3748827313956,100.636968932174
"8491",50,"Natural",125.85713183909,0,Inf,123.941218216664,127.787740430452
"8492",50,"Suburban",103.211194408037,0,Inf,101.474668676324,104.962452842021
"8493",50,"Urban",95.1961097407445,0,Inf,92.6950924092261,97.7304195559895
