"","abslat","urban2","estimate","p.value","s.value","conf.low","conf.high"
"28179",10,"Urban",108.151304315492,0,Inf,105.585705321132,110.747700668392
"28180",15,"Natural",152.496871605835,0,Inf,151.010132072229,153.990894028053
"28181",15,"Suburban",121.245453966156,0,Inf,119.442956990372,123.061449892264
"28182",15,"Urban",105.192099827527,0,Inf,103.049301112366,107.356948470621
"28183",20,"Natural",146.239497822218,0,Inf,145.032837213815,147.451157312753
"28184",20,"Suburban",116.841780917894,0,Inf,115.381847849914,118.310892318135
"28185",20,"Urban",102.273943303854,0,Inf,100.502282239183,104.061083711936
"28186",25,"Natural",140.113206244558,0,Inf,139.155816020004,141.07387860448
"28187",25,"Suburban",112.519565387325,0,Inf,111.352912166943,113.692298358966
"28188",25,"Urban",99.3968347444754,0,Inf,97.9178748700148,100.88688022445
"28189",30,"Natural",134.117996872854,0,Inf,133.362721616474,134.875404775853
"28190",30,"Suburban",108.278807374447,0,Inf,107.326846710562,109.234971237576
"28191",30,"Urban",96.5607741493894,0,Inf,95.2564916654968,97.8739253472327
"28192",35,"Natural",128.253869707107,0,Inf,127.624015092588,128.88527473868
"28193",35,"Suburban",104.119506879261,0,Inf,103.261645238946,104.980917201482
"28194",35,"Urban",93.7657615185967,0,Inf,92.4834537798743,95.0568979260493
"28195",40,"Natural",122.520824747316,0,Inf,121.908201744446,123.134983196031
"28196",40,"Suburban",100.041663901767,0,Inf,99.1362078481311,100.951236150107
"28197",40,"Urban",91.011796852097,0,Inf,89.60449004771,92.4300691266309
"28198",45,"Natural",116.918861993482,0,Inf,116.221199298404,117.618612422102
"28199",45,"Suburban",96.0452784419652,0,Inf,94.9831320698022,97.1133305515643
"28200",45,"Urban",88.2988801498905,0,Inf,86.6638821911216,89.9491572266401
"28201",50,"Natural",111.447981445605,0,Inf,110.604073703817,112.295096466189
"28202",50,"Suburban",92.130350499855,0,Inf,90.8529708461039,93.4166474617378
"28203",50,"Urban",85.6270114119771,0,Inf,83.7070586164209,87.5687338207927
"28204",55,"Natural",106.108183103684,0,Inf,105.091510570486,107.129749720816
"28205",55,"Suburban",88.2968800754367,0,Inf,86.7795230966536,89.8273879723104
"28206",55,"Urban",82.9961906383568,0,Inf,80.7636760726523,85.2591421663546
"28207",60,"Natural",100.899466967719,0,Inf,99.702004634215,102.104077448257
"28208",60,"Suburban",84.5448671687104,0,Inf,82.780423283321,86.3279176183993
"28209",60,"Urban",80.4064178290296,0,Inf,77.8505221586254,83.0035946509073
"28210",65,"Natural",95.8218330377112,0,Inf,94.4445784827932,97.2090570609208
"28211",65,"Suburban",80.8743117796759,0,Inf,78.8646560350801,82.9092517494675
"28212",65,"Urban",77.8576929839956,0,Inf,74.9769782218797,80.7927099188887
"28213",70,"Natural",90.8752813136597,0,Inf,89.3238099054856,92.4401107699986
"28214",70,"Suburban",77.2852139083333,0,Inf,75.0370200103014,79.5665917412806
"28215",70,"Urban",75.3500161032547,0,Inf,72.1484622766179,78.6210699991964
"28216",0,"Natural",171.666577409568,0,Inf,169.224638197501,174.126009426794
"28217",0,"Suburban",135.907056345141,0,Inf,132.895777214811,138.952070560755
"28218",0,"Urban",115.601238758335,0,Inf,112.069643663778,119.187618698999
"28219",5,"Natural",165.066396425026,0,Inf,162.960963383898,167.185343259482
"28220",5,"Suburban",131.058594156382,0,Inf,128.473023318428,133.669924254451
"28221",5,"Urban",112.350621650868,0,Inf,109.310441591975,115.432501092435
"28222",10,"Natural",158.595595623661,0,Inf,156.810642762339,160.390650004356
"28223",10,"Suburban",126.298193949678,0,Inf,124.11673236447,128.498659453723
"28224",10,"Urban",109.146361036353,0,Inf,106.569287103975,111.754223402913
"28225",15,"Natural",152.254175005474,0,Inf,150.771361949706,153.744244042843
"28226",15,"Suburban",121.625855725031,0,Inf,119.822519437036,123.442661008702
"28227",15,"Urban",105.98845691479,0,Inf,103.837421934719,108.16154386044
"28228",20,"Natural",146.042134570465,0,Inf,144.83890498954,147.250341332507
"28229",20,"Suburban",117.041579482439,0,Inf,115.582284990643,118.510028500879
"28230",20,"Urban",102.87690928618,0,Inf,101.099401243638,104.66990733743
"28231",25,"Natural",139.959474318633,0,Inf,139.005090086813,140.917123667401
"28232",25,"Suburban",112.545365221904,0,Inf,111.380420170991,113.716370790374
"28233",25,"Urban",99.8117181505212,0,Inf,98.3285360065253,101.306002834474
"28234",30,"Natural",134.006194249979,0,Inf,133.25351016936,134.760998120596
"28235",30,"Suburban",108.137212943424,0,Inf,107.1877121637,109.090900679734
"28236",30,"Urban",96.7928835078147,0,Inf,95.4854994425815,98.1091571467167
"28237",35,"Natural",128.182294364502,0,Inf,127.55448799068,128.811641937964
"28238",35,"Suburban",103.817122647,0,Inf,102.962299271986,104.675479865555
"28239",35,"Urban",93.8204053580602,0,Inf,92.5360996295874,95.1135621904416
"28240",40,"Natural",122.487774662203,0,Inf,121.876450766314,123.100627904255
"28241",40,"Suburban",99.585094332632,0,Inf,98.6833564064947,100.490933443246
"28242",40,"Urban",90.8942837012577,0,Inf,89.48650641963,92.313048112128
"28243",45,"Natural",116.922635143082,0,Inf,116.225546004435,117.621808511383
"28244",45,"Suburban",95.4411280003198,0,Inf,94.3838363949595,96.5043085793055
"28245",45,"Urban",88.0145185374074,0,Inf,86.3811824443724,89.6631522856159
"28246",50,"Natural",111.486875807138,0,Inf,110.643008249102,112.333949214886
"28247",50,"Suburban",91.3852236500635,0,Inf,90.1144674792911,92.6648770317656
"28248",50,"Urban",85.181109866509,0,Inf,83.2656201502549,87.1183822524171
"28249",55,"Natural",106.180496654372,0,Inf,105.163464179647,107.202423335862
"28250",55,"Suburban",87.417381281863,0,Inf,85.9090630564397,88.9388254151661
"28251",55,"Urban",82.3940576885627,0,Inf,80.169521872258,84.6490356942748
"28252",60,"Natural",101.003497684783,0,Inf,99.8053200012773,102.208824668584
"28253",60,"Suburban",83.5376008957184,0,Inf,81.7852331592017,85.308543676388
"28254",60,"Urban",79.6533620035685,0,Inf,77.1097111400973,82.2382890778007
"28255",65,"Natural",95.9558788983724,0,Inf,94.5775433287139,97.34418559948
"28256",65,"Suburban",79.7458824916297,0,Inf,77.7519374306159,81.7650721955935
"28257",65,"Urban",76.9590228115262,0,Inf,74.0955945082779,79.8767358397382
"28258",70,"Natural",91.0376402951392,0,Inf,89.4846820561189,92.6039582332876
"28259",70,"Suburban",76.0422260695968,0,Inf,73.8139615850541,78.303625235914
"28260",70,"Urban",74.3110401124361,0,Inf,71.1326073062658,77.5589406590295
"28261",0,"Natural",171.498500391287,0,Inf,169.055277041296,173.959252300778
"28262",0,"Suburban",136.616240887956,0,Inf,133.594523430365,139.671750714616
"28263",0,"Urban",114.683123797469,0,Inf,111.162709684242,118.258416356974
"28264",5,"Natural",164.950972277937,0,Inf,162.843965582212,167.071522572297
"28265",5,"Suburban",131.793686360365,0,Inf,129.19853790057,134.414640041081
"28266",5,"Urban",111.560709453412,0,Inf,108.528941548717,114.634242396424
"28267",10,"Natural",158.530875436026,0,Inf,156.744118549854,160.327758484647
"28268",10,"Suburban",127.057786263396,0,Inf,124.867659236084,129.266953634251
