"","cell","number_checklists","total_SR","total_duration","avg_duration","avg_distance","square"
"6354",554521357,8,43,17145,188.406593406593,4.47252747252747,"r4c2"
"6355",554521358,34,35,17995,64.9638989169675,NA,"r4c2"
"6356",554521365,13,24,3134,52.2333333333333,1.17133333333333,"r4c2"
"6357",554521366,29,21,3841,29.5461538461538,NA,"r4c2"
"6358",554521367,2,12,892,63.7142857142857,2.37857142857143,"r4c2"
"6359",554521368,538,99,467717,67.0177675884797,NA,"r4c2"
"6360",554521369,22,51,10553,69.887417218543,NA,"r4c2"
"6361",554521370,9,35,6145,55.8636363636364,NA,"r4c2"
"6362",554521371,1,8,240,30,5,"r4c2"
"6363",554521372,3,12,202,9.61904761904762,3.58904761904762,"r4c2"
"6364",554521374,2,9,98,8.90909090909091,1.74409090909091,"r4c2"
"6365",554521375,1,3,168,56,0.901,"r4c2"
"6366",554521377,1,6,240,40,NA,"r4c2"
"6367",554521378,8,27,7995,98.7037037037037,NA,"r4c2"
"6368",554521379,25,46,30090,106.702127659574,NA,"r4c2"
"6369",554521380,1,5,405,81,4.133,"r4c2"
"6370",554523670,1,9,630,70,2,"r4c2"
"6371",554557434,87,61,89164,106.52807646356,NA,"r4c2"
"6372",554557438,1,8,120,15,1,"r4c2"
"6373",554557441,1,6,12,2,NA,"r4c2"
"6374",554557442,2,9,470,47,1.209,"r4c2"
"6375",554557443,5,11,197,10.9444444444444,NA,"r4c2"
"6376",554557444,5,10,531,29.5,NA,"r4c2"
"6377",554557445,4,19,1718,45.2105263157895,2.78126315789474,"r4c2"
"6378",554557446,8,18,307,9.59375,NA,"r4c2"
"6379",554557447,8,16,1019,23.6976744186047,NA,"r4c2"
"6380",554557448,4,11,1014,67.6,NA,"r4c2"
"6381",554557449,7,23,2010,49.0243902439024,NA,"r4c2"
"6382",554557450,32,51,11018,47.904347826087,NA,"r4c2"
"6383",554557451,11,34,2619,31.5542168674699,NA,"r4c2"
"6384",554557452,20,53,13158,56.961038961039,NA,"r4c2"
"6385",554557454,1,16,480,30,0.73,"r4c2"
"6386",554557456,4,7,108,6.35294117647059,NA,"r4c2"
"6387",554557457,1,13,754,58,4.023,"r4c2"
"6388",554557458,1,6,78,13,2.86,"r4c2"
"6389",554557459,2,7,176,16,1.98763636363636,"r4c2"
"6390",554557461,1,3,42,14,4.181,"r4c2"
"6391",554557772,1,6,66,11,4.996,"r4c2"
"6392",554593499,1,22,5280,240,3,"r4c2"
"6393",554593515,1,8,960,120,NA,"r4c2"
"6394",554593516,46,56,27529,76.2576177285319,NA,"r4c2"
"6395",554593517,164,75,192082,112.592028135991,NA,"r4c2"
"6396",554593518,5,10,454,23.8947368421053,0.695631578947368,"r4c2"
"6397",554593519,6,14,1465,41.8571428571429,1.19082857142857,"r4c2"
"6398",554593520,5,13,238,13.2222222222222,NA,"r4c2"
"6399",554593521,2,9,140,10.7692307692308,NA,"r4c2"
"6400",554593522,2,8,1900,172.727272727273,NA,"r4c2"
"6401",554593523,5,19,370,16.0869565217391,NA,"r4c2"
"6402",554593525,4,34,7015,140.3,NA,"r4c2"
"6403",554593529,1,7,700,100,NA,"r4c2"
"6404",554593530,62,66,59977,97.3652597402597,NA,"r4c2"
"6405",554593531,78,64,48950,60.3575832305795,NA,"r4c2"
"6406",554593532,243,83,226077,63.5583356761316,NA,"r4c2"
"6407",554593534,100,77,112531,89.8809904153355,NA,"r4c2"
"6408",554593535,13,24,642,13.375,NA,"r4c2"
"6409",554593536,7,37,10214,101.128712871287,NA,"r4c2"
"6410",554593537,3,9,479,43.5454545454545,0.636181818181818,"r4c2"
"6411",554593538,6,23,906,18.4897959183673,NA,"r4c2"
"6412",554593539,1,9,54,6,3.612,"r4c2"
"6413",554593545,1,9,90,10,4.88,"r4c2"
"6414",554593547,1,7,140,20,2,"r4c2"
"6415",554593596,1,8,2160,270,5,"r4c2"
"6416",554593764,1,7,70,10,4.757,"r4c2"
"6417",554593793,4,17,1394,37.6756756756757,NA,"r4c2"
"6418",554593805,1,4,56,14,0.338,"r4c2"
"6419",554593807,2,16,1531,72.9047619047619,2.22233333333333,"r4c2"
"6420",554593837,1,3,3,1,0.15,"r4c2"
"6421",554595826,3,14,2232,106.285714285714,2.95238095238095,"r4c2"
"6422",554595841,1,8,592,74,1.569,"r4c2"
"6423",554595842,1,8,24,3,1.494,"r4c2"
"6424",554595857,1,9,261,29,4.285,"r4c2"
"6425",554629428,1,2,20,10,4.232,"r4c2"
"6426",554629598,16,32,6857,63.4907407407407,NA,"r4c2"
"6427",554629599,5,21,1629,46.5428571428571,NA,"r4c2"
"6428",554629602,1,13,1560,120,3,"r4c2"
"6429",554629605,63,63,38900,70.4710144927536,NA,"r4c2"
"6430",554629611,4,26,3498,77.7333333333333,0.960222222222222,"r4c2"
"6431",554629612,15,50,13419,70.2565445026178,NA,"r4c2"
"6432",554629623,1,3,30,10,2.414,"r4c2"
"6433",554629624,6,24,928,17.5094339622642,NA,"r4c2"
"6434",554629625,1,4,24,6,1.035,"r4c2"
"6435",554629626,1,6,72,12,0.77,"r4c2"
"6436",554629627,1,7,210,30,4.11,"r4c2"
"6437",554629675,3,33,2210,51.3953488372093,0.999953488372093,"r4c2"
"6438",554629676,1,5,75,15,NA,"r4c2"
"6439",554629874,1,3,105,35,NA,"r4c2"
"6440",554629875,1,9,540,60,0.821,"r4c2"
"6441",554629876,1,9,342,38,1.813,"r4c2"
"6442",554665680,9,20,2487,42.1525423728814,NA,"r4c2"
"6443",554665681,117,70,125857,85.3846675712347,NA,"r4c2"
"6444",554665682,36,62,45069,103.845622119816,NA,"r4c2"
"6445",554665683,1,8,1440,180,1,"r4c2"
"6446",554665685,12,51,29399,155.550264550265,2.781,"r4c2"
"6447",554665686,1,4,240,60,NA,"r4c2"
"6448",554665690,1,11,660,60,NA,"r4c2"
"6449",554665691,1,21,3150,150,5,"r4c2"
"6450",554665706,3,12,257,12.2380952380952,NA,"r4c2"
"6451",554665710,1,18,1098,61,5,"r4c2"
"6452",554665715,2,10,72,7.2,NA,"r4c2"
"6453",554665727,1,6,120,20,NA,"r4c2"
"6454",554665758,2,18,375,19.7368421052632,NA,"r4c2"
"6455",554665768,2,7,95,13.5714285714286,NA,"r4c2"
"6456",554665958,1,10,330,33,NA,"r4c2"
"6457",554701673,1,4,60,15,4.828,"r4c2"
"6458",554701756,3,30,3180,75.7142857142857,1.09904761904762,"r4c2"
"6459",554701775,1,6,210,35,4,"r4c2"
"6460",554701787,1,5,235,47,NA,"r4c2"
"6461",554701788,12,37,5287,53.4040404040404,NA,"r4c2"
"6462",554701793,2,9,249,22.6363636363636,0.452,"r4c2"
"6463",554701795,1,6,42,7,2.724,"r4c2"
"6464",554701797,1,6,6,1,0.438,"r4c2"
"6465",554701798,4,11,80,4.70588235294118,NA,"r4c2"
"6466",554701799,34,29,7261,25.1245674740484,NA,"r4c2"
"6467",554701809,23,45,21137,103.612745098039,NA,"r4c2"
"6468",554701836,10,46,10933,81.589552238806,NA,"r4c2"
"6469",554701838,9,36,5374,61.0681818181818,NA,"r4c2"
"6470",554701845,1,4,100,25,NA,"r4c2"
"6471",554701846,2,9,1290,143.333333333333,NA,"r4c2"
"6472",554701848,1,6,132,22,NA,"r4c2"
"6473",554701849,1,18,1080,60,1,"r4c2"
"6474",554701850,1,7,399,57,3.095,"r4c2"
"6475",554701851,2,11,567,47.25,NA,"r4c2"
"6476",554701852,1,1,2,2,0.093,"r4c2"
"6477",554701853,12,29,5770,97.7966101694915,NA,"r4c2"
"6478",554701855,1,3,105,35,NA,"r4c2"
"6479",554701856,1,4,208,52,0.82,"r4c2"
"6480",554737725,1,4,28,7,2.459,"r4c2"
"6481",554737739,1,8,80,10,4.803,"r4c2"
"6482",554737770,1,3,63,21,0.989,"r4c2"
"6483",554737840,2,12,435,36.25,NA,"r4c2"
"6484",554737870,6,30,6596,90.3561643835616,NA,"r4c2"
"6485",554737896,1,3,3,1,0.1,"r4c2"
"6486",554737898,1,2,12,6,0.2,"r4c2"
"6487",554737908,1,5,200,40,NA,"r4c2"
"6488",554737927,1,10,150,15,4.828,"r4c2"
"6489",554737931,1,18,1710,95,2.414,"r4c2"
"6490",554737932,3,32,3052,84.7777777777778,2.66666666666667,"r4c2"
"6491",554737935,36,62,35538,89.0676691729323,NA,"r4c2"
"6492",554737937,1,17,5100,300,2.414,"r4c2"
"6493",554737939,3,20,272,12.3636363636364,NA,"r4c2"
"6494",554737942,1,2,60,30,NA,"r4c2"
"6495",554738117,1,8,80,10,3.786,"r4c2"
"6496",554738118,1,6,60,10,0.547,"r4c2"
"6497",554773801,2,7,100,10,4.053,"r4c2"
"6498",554773813,1,4,40,10,2.505,"r4c2"
"6499",554773956,1,5,25,5,0.322,"r4c2"
"6500",554773958,1,6,18,3,1.448,"r4c2"
"6501",554773978,1,6,60,10,4.828,"r4c2"
"6502",554773981,1,3,45,15,3.219,"r4c2"
"6503",554773990,1,4,32,8,4.961,"r4c2"
"6504",554773994,1,4,20,5,5,"r4c2"
"6505",554774000,1,1,30,30,4.828,"r4c2"
"6506",554774010,1,5,700,140,4,"r4c2"
"6507",554774202,1,7,70,10,3.257,"r4c2"
"6508",554809948,1,8,656,82,NA,"r4c2"
"6509",554810009,1,2,3,1,0.297,"r4c2"
"6510",554810042,1,5,205,41,NA,"r4c2"
"6511",554810047,1,15,1260,84,0.9,"r4c2"
"6512",554810048,2,7,530,53,1.3,"r4c2"
"6513",554810052,1,6,72,12,0.28,"r4c2"
"6514",554810053,1,4,12,3,NA,"r4c2"
"6515",554810054,4,49,5235,69.8,1.49706666666667,"r4c2"
"6516",554810056,1,2,40,20,NA,"r4c2"
"6517",554810069,1,5,50,10,4.559,"r4c2"
"6518",554810072,2,7,780,86.6666666666667,NA,"r4c2"
"6519",554810080,1,3,33,11,1.062,"r4c2"
"6520",554810081,1,3,27,9,3.058,"r4c2"
"6521",554810093,1,13,2210,170,5,"r4c2"
"6522",554810096,8,23,4770,82.2413793103448,NA,"r4c2"
"6523",554810097,1,4,720,180,1.609,"r4c2"
"6524",554810100,1,17,4080,240,4.828,"r4c2"
"6525",554810214,1,3,150,50,NA,"r4c2"
"6526",554845958,1,2,6,3,1.722,"r4c2"
"6527",554846097,1,11,110,10,NA,"r4c2"
"6528",554846107,1,4,120,30,3.219,"r4c2"
"6529",554846114,1,4,8,2,0.161,"r4c2"
"6530",554846121,1,3,495,165,3.219,"r4c2"
"6531",554846131,1,7,511,73,0.7,"r4c2"
"6532",554846145,1,14,728,52,0.4,"r4c2"
"6533",554846158,1,4,60,15,3.219,"r4c2"
"6534",554846179,1,9,180,20,3,"r4c2"
"6535",554846180,89,59,60575,63.2306889352818,NA,"r4c2"
"6536",554846181,2,7,45,5.625,1.90225,"r4c2"
"6537",554846200,1,21,945,45,1.609,"r4c2"
"6538",554846278,2,20,5340,242.727272727273,2.31818181818182,"r4c2"
"6539",554846337,1,9,108,12,4.803,"r4c2"
"6540",554846351,1,4,48,12,3.974,"r4c2"
"6541",554846352,1,6,60,10,3.611,"r4c2"
"6542",554848419,5,21,1224,27.2,3.61008888888889,"r4c2"
"6543",554882025,1,2,8,4,NA,"r4c2"
"6544",554882122,1,4,72,18,3.731,"r4c2"
"6545",554882186,1,10,50,5,1.304,"r4c2"
"6546",554882201,2,13,1240,65.2631578947368,NA,"r4c2"
"6547",554882202,1,11,660,60,0.161,"r4c2"
"6548",554882239,1,8,120,15,5,"r4c2"
"6549",554882242,1,3,60,20,4.7,"r4c2"
"6550",554882246,2,33,6840,120,1.5,"r4c2"
"6551",554882248,1,6,390,65,NA,"r4c2"
"6552",554882251,1,10,370,37,3.987,"r4c2"
"6553",554882253,2,11,354,22.125,4.45375,"r4c2"
"6554",554882254,1,9,1188,132,4.828,"r4c2"
"6555",554882255,1,5,100,20,1.287,"r4c2"
"6556",554882256,1,1,2,2,5,"r4c2"
"6557",554882259,2,11,204,13.6,4.7702,"r4c2"
"6558",554882260,2,7,200,25,0.4105,"r4c2"
"6559",554882263,1,9,135,15,3,"r4c2"
"6560",554882264,1,7,70,10,4.611,"r4c2"
"6561",554882268,1,6,24,4,0.483,"r4c2"
"6562",554882289,1,5,600,120,NA,"r4c2"
"6563",554884486,1,9,90,10,4.49,"r4c2"
"6564",554884503,1,16,784,49,3.75,"r4c2"
"6565",554918112,1,7,70,10,4.129,"r4c2"
"6566",554918117,1,5,15,3,0.933,"r4c2"
"6567",554918210,1,5,65,13,3.244,"r4c2"
"6568",554918251,1,5,80,16,4.93,"r4c2"
"6569",554918278,5,43,5887,80.6438356164384,NA,"r4c2"
"6570",554918321,1,28,1260,45,1,"r4c2"
"6571",554918322,8,52,9763,65.0866666666667,NA,"r4c2"
"6572",554918327,28,74,41367,70.23259762309,NA,"r4c2"
"6573",554918328,2,44,8325,157.075471698113,2.57547169811321,"r4c2"
"6574",554918329,48,73,70926,84.2351543942993,NA,"r4c2"
"6575",554918330,97,86,86621,77.6173835125448,NA,"r4c2"
"6576",554918331,20,47,12157,68.683615819209,NA,"r4c2"
"6577",554918332,1,10,20,2,2.5,"r4c2"
"6578",554918333,3,29,1077,25.6428571428571,NA,"r4c2"
"6579",554918334,2,15,590,32.7777777777778,NA,"r4c2"
"6580",554918335,7,34,4717,51.2717391304348,0.989304347826087,"r4c2"
"6581",554918336,1,10,500,50,1,"r4c2"
"6582",554918341,1,9,594,66,0.84,"r4c2"
"6583",554918343,6,27,3429,56.2131147540984,NA,"r4c2"
"6584",554918344,1,20,1120,56,0.402,"r4c2"
"6585",554918345,4,29,3633,58.5967741935484,NA,"r4c2"
"6586",554918348,1,13,377,29,0.402,"r4c2"
"6587",554918350,6,39,5801,59.8041237113402,1.6370824742268,"r4c2"
"6588",554918354,6,14,1733,44.4358974358974,4.61889743589744,"r4c2"
"6589",554918500,1,7,77,11,4.771,"r4c2"
"6590",554918512,1,7,70,10,3.659,"r4c2"
"6591",554918548,1,6,60,10,2,"r4c2"
"6592",554954303,2,24,5281,211.24,3.98268,"r4c2"
"6593",554954405,4,11,649,46.3571428571429,NA,"r4c2"
"6594",554954407,2,14,1484,92.75,0.792,"r4c2"
"6595",554954408,39,63,51280,83.6541598694943,NA,"r4c2"
"6596",554954409,3,22,3297,113.689655172414,2.15455172413793,"r4c2"
"6597",554954410,14,31,3172,33.3894736842105,NA,"r4c2"
"6598",554954411,19,42,9176,51.2625698324022,NA,"r4c2"
"6599",554954412,11,45,5926,63.7204301075269,NA,"r4c2"
"6600",554954413,18,49,13598,66.3317073170732,NA,"r4c2"
"6601",554954414,2,10,996,83,0.975,"r4c2"
"6602",554954434,2,30,2409,56.0232558139535,2.11886046511628,"r4c2"
"6603",554954453,1,10,1100,110,1.561,"r4c2"
"6604",554954454,2,9,222,18.5,3.72,"r4c2"
"6605",554954462,1,13,364,28,0.45,"r4c2"
"6606",554956495,1,3,90,30,NA,"r4c2"
"6607",554990492,1,10,860,86,4.828,"r4c2"
"6608",554990528,1,4,120,30,NA,"r4c2"
"6609",554990535,1,7,420,60,NA,"r4c2"
"6610",554990539,1,7,105,15,1.609,"r4c2"
"6611",554990540,1,7,210,30,4.828,"r4c2"
"6612",554990544,1,6,162,27,0.768,"r4c2"
"6613",555026566,1,3,9,3,NA,"r4c2"
"6614",555026576,20,42,22902,145.872611464968,NA,"r4c2"
"6615",555026582,1,3,540,180,5,"r4c2"
"6616",555026609,1,4,64,16,4.94,"r4c2"
"6617",555026627,1,8,80,10,1.271,"r4c2"
"6618",555026629,2,7,1032,86,NA,"r4c2"
"6619",555026635,1,8,120,15,NA,"r4c2"
"6620",555062554,1,5,10,2,0.99,"r4c2"
"6621",555062606,1,8,312,39,4.25,"r4c2"
"6622",555098731,1,8,480,60,2.012,"r4c2"
"6623",555098776,1,11,99,9,3.923,"r4c2"
"6624",555098779,1,4,40,10,4.766,"r4c2"
"6625",555098795,1,6,228,38,3.774,"r4c2"
"6626",555098801,1,4,148,37,1.31,"r4c2"
"6627",555134724,1,4,20,5,1.609,"r4c2"
"6628",555134784,1,4,40,10,0.16,"r4c2"
"6629",555134821,7,16,755,17.9761904761905,NA,"r4c2"
"6630",555134927,1,12,540,45,NA,"r4c2"
"6631",555134989,1,12,120,10,4.428,"r4c2"
"6632",555170897,3,13,619,44.2142857142857,NA,"r4c2"
"6633",555170909,1,4,480,120,5,"r4c2"
"6634",555206982,1,2,10,5,NA,"r4c2"
"6635",555206984,1,6,540,90,1,"r4c2"
"6636",555206988,1,2,36,18,0.64,"r4c2"
"6637",555207028,1,7,70,10,4.476,"r4c2"
"6638",555207144,1,4,44,11,4.509,"r4c2"
"6639",555207148,1,10,100,10,3,"r4c2"
"6640",555243067,1,5,145,29,0.72,"r4c2"
"6641",555243069,1,5,100,20,1,"r4c2"
"6642",555243071,2,7,55,7.85714285714286,NA,"r4c2"
"6643",555243214,1,6,78,13,4.828,"r4c2"
"6644",555279153,1,3,21,7,NA,"r4c2"
"6645",555279195,1,3,27,9,4.426,"r4c2"
"6646",555315200,6,11,511,19.6538461538462,1.07469230769231,"r4c2"
"6647",555315302,1,7,840,120,NA,"r4c2"
"6648",555315303,1,5,50,10,4.719,"r4c2"
"6649",555315364,1,5,150,30,NA,"r4c2"
"6650",555317568,1,6,138,23,2.54,"r4c2"
"6651",555351282,2,4,84,12,0.349,"r4c2"
"6652",555351284,23,54,17053,93.1857923497268,NA,"r4c2"
"6653",555351321,2,8,184,15.3333333333333,0.270833333333333,"r4c2"
"6654",555351446,1,1,2,2,0.671,"r4c2"
"6655",555387465,2,6,73,10.4285714285714,2.25314285714286,"r4c2"
"6656",555387472,2,3,37,12.3333333333333,NA,"r4c2"
"6657",555387473,1,9,270,30,NA,"r4c2"
"6658",555387481,1,2,60,30,1,"r4c2"
"6659",555387520,1,4,40,10,5,"r4c2"
"6660",555425723,1,9,90,10,4.297,"r4c2"
"6661",555459608,5,19,2353,60.3333333333333,0.961051282051282,"r4c2"
"6662",555459637,1,7,210,30,2,"r4c2"
"6663",555459641,1,4,84,21,2.932,"r4c2"
"6664",555459643,3,10,882,63,NA,"r4c2"
"6665",555459670,1,7,84,12,4.941,"r4c2"
"6666",555495693,1,6,96,16,2.1,"r4c2"
"6667",555495744,1,9,90,10,2.659,"r4c2"
"6668",555531736,1,5,50,10,NA,"r4c2"
"6669",555531802,1,8,160,20,NA,"r4c2"
"6670",555531809,1,4,84,21,3.035,"r4c2"
"6671",555531811,1,5,25,5,2.628,"r4c2"
"6672",555531815,1,5,20,4,1.41,"r4c2"
"6673",555531965,1,6,180,30,5,"r4c2"
"6674",555567819,3,15,881,48.9444444444444,NA,"r4c2"
"6675",555567921,1,10,1200,120,NA,"r4c2"
"6676",555603961,1,1,5,5,2.173,"r4c2"
"6677",555604019,1,6,49,7,3.093,"r4c2"
"6678",555640051,1,4,120,30,4.753,"r4c2"
"6679",555640070,1,8,240,30,2,"r4c2"
"6680",555640112,1,6,30,5,1.8,"r4c2"
"6681",555711965,1,5,600,120,5,"r4c2"
"6682",555712783,1,4,68,17,4.634,"r4c2"
"6683",555784632,1,8,80,10,2,"r4c2"
"6684",555820596,1,14,840,60,3.99,"r4c2"
"6685",555856874,1,6,60,10,2,"r4c2"
"6686",555928731,1,1,25,25,1,"r4c2"
"6687",555928742,1,6,210,35,4.609,"r4c2"
"6688",556000766,1,15,2370,158,2.97,"r4c2"
"6689",556000767,1,19,2565,135,4.11,"r4c2"
"6690",556000849,1,8,80,10,4.36,"r4c2"
"6691",556036956,1,9,54,6,1.416,"r4c2"
"6692",556109119,2,6,435,43.5,NA,"r4c2"
"6693",556109159,1,4,84,21,1.679,"r4c2"
"6694",556145200,2,6,660,60,NA,"r4c2"
"6695",556181147,1,12,2160,180,2,"r4c2"
"6696",556181341,1,6,48,8,3.44,"r4c2"
"6697",556217396,1,8,240,30,4.828,"r4c2"
"6698",556361613,1,11,418,38,2.46,"r4c2"
"6699",556433964,1,8,240,30,NA,"r4c2"
"6700",556506046,1,4,120,30,NA,"r4c2"
"6701",556506055,1,6,180,30,4.828,"r4c2"
"6702",556650417,1,4,52,13,3.076,"r4c2"
"6703",556686467,1,5,85,17,4.404,"r4c2"
"6704",556758528,1,6,180,30,4.828,"r4c2"
"6705",556830796,1,5,150,30,4.828,"r4c2"
"6706",556866554,1,5,300,60,3,"r4c2"
"6707",556866808,1,7,315,45,4.828,"r4c2"
"6708",556866873,1,5,140,28,3.557,"r4c2"
"6709",556975080,1,6,264,44,0.699,"r4c2"
"6710",557083384,1,6,180,30,2.816,"r4c2"
"6711",557119455,1,6,180,30,4.828,"r4c2"
"6712",557191655,1,10,60,6,2.897,"r4c2"
"6713",557335992,1,4,40,10,3.617,"r4c2"
"6714",557372072,1,6,24,4,1.67,"r4c2"
"6715",557480305,1,8,88,11,2.999,"r4c2"
"6716",557588512,1,4,60,15,4.023,"r4c2"
"6717",557624530,1,6,132,22,0.8,"r4c2"
"6718",557696484,1,9,81,9,3.71,"r4c2"
"6719",557841001,1,6,186,31,2,"r4c2"
"6720",557841047,1,52,6240,120,1,"r4c2"
"6721",557985400,1,2,20,10,3.768,"r4c2"
"6722",557985491,1,4,60,15,1.59,"r4c2"
"6723",558021587,1,4,40,10,3.962,"r4c2"
"6724",558023289,1,4,20,5,NA,"r4c2"
"6725",558129717,1,12,1980,165,3.26,"r4c2"
"6726",558165876,1,4,24,6,0.805,"r4c2"
"6727",558346221,1,5,60,12,3.943,"r4c2"
"6728",558346222,3,7,208,13,4.01675,"r4c2"
"6729",558346238,1,7,105,15,1.062,"r4c2"
"6730",558382305,1,6,60,10,3.549,"r4c2"
"6731",558382331,1,10,100,10,4.887,"r4c2"
"6732",558418417,1,4,60,15,3.5,"r4c2"
"6733",558454465,2,8,576,72,0.6,"r4c2"
"6734",558454500,1,11,341,31,3,"r4c2"
"6735",558490685,1,4,40,10,1.609,"r4c2"
"6736",558526634,1,4,124,31,3.517,"r4c2"
"6737",558598794,4,22,2494,89.0714285714286,NA,"r4c2"
"6738",558598831,1,5,600,120,NA,"r4c2"
"6739",558598902,1,7,203,29,4.96,"r4c2"
"6740",558634881,8,28,1924,32.6101694915254,NA,"r4c2"
"6741",558634884,1,7,210,30,5,"r4c2"
"6742",558670961,1,6,360,60,1,"r4c2"
"6743",558670963,35,60,51394,132.458762886598,NA,"r4c2"
"6744",558670964,2,5,60,8.57142857142857,3.20714285714286,"r4c2"
"6745",558670982,1,5,150,30,4.828,"r4c2"
"6746",558707042,7,19,3475,73.936170212766,2.60693617021277,"r4c2"
"6747",558707044,1,5,150,30,5,"r4c2"
"6748",558707048,1,3,48,16,3.219,"r4c2"
"6749",558707049,1,4,120,30,NA,"r4c2"
"6750",558779224,1,4,24,6,2.531,"r4c2"
"6751",558815286,1,5,150,30,5,"r4c2"
"6752",558815289,1,5,150,30,5,"r4c2"
"6753",558815295,1,5,75,15,3.219,"r4c2"
"6754",558815298,1,5,150,30,4.828,"r4c2"
"6755",558851376,1,4,60,15,3.219,"r4c2"
"6756",558887462,1,7,105,15,NA,"r4c2"
"6757",558923729,1,6,66,11,4.539,"r4c2"
"6758",558961517,1,10,110,11,3.791,"r4c2"
"6759",559031787,1,11,726,66,5,"r4c2"
"6760",559031979,1,5,45,9,3.744,"r4c2"
"6761",559067883,1,1,8,8,0.501,"r4c2"
"6762",559067911,7,14,1255,36.9117647058824,NA,"r4c2"
"6763",559176275,1,3,54,18,4.325,"r4c2"
"6764",559248411,1,5,30,6,1.81,"r4c2"
"6765",559322389,1,5,50,10,4,"r4c2"
"6766",559322409,1,5,50,10,3.118,"r4c2"
"6767",559356543,1,3,30,10,1,"r4c2"
"6768",559500959,1,6,18,3,NA,"r4c2"
"6769",559683163,1,4,152,38,0.185,"r4c2"
"6770",559717358,1,5,65,13,2.4,"r4c2"
"6771",559753763,1,5,75,15,3.96,"r4c2"
"6772",559755341,1,3,42,14,4.85,"r4c2"
"6773",559789626,1,5,60,12,3.797,"r4c2"
"6774",559789630,1,12,768,64,NA,"r4c2"
"6775",559827512,1,7,70,10,4,"r4c2"
"6776",559861725,1,1,8,8,3.074,"r4c2"
"6777",559899718,1,4,44,11,5,"r4c2"
"6778",559933892,1,1,2,2,0.966,"r4c2"
"6779",559933995,1,5,45,9,3.114,"r4c2"
"6780",559934062,1,1,19,19,4.699,"r4c2"
"6781",559935727,1,6,90,15,3.219,"r4c2"
"6782",559971870,1,5,60,12,4.82,"r4c2"
"6783",560006035,1,5,25,5,1.623,"r4c2"
"6784",560006152,1,4,36,9,3.832,"r4c2"
"6785",560007834,1,5,185,37,5,"r4c2"
"6786",560150525,1,3,129,43,4.68,"r4c2"
"6787",560260478,1,10,100,10,3,"r4c2"
"6788",560296678,1,6,72,12,4.64,"r4c2"
"6789",560331045,2,6,150,21.4285714285714,5,"r4c2"
"6790",560439073,1,6,48,8,2.517,"r4c2"
"6791",560511081,4,27,13080,192.352941176471,2.07352941176471,"r4c2"
"6792",560585321,1,6,72,12,4.777,"r4c2"
"6793",560621209,1,4,180,45,NA,"r4c2"
"6794",560655573,1,3,60,20,1,"r4c2"
"6795",560801809,1,8,104,13,4.822,"r4c2"
"6796",560944326,1,7,56,8,2.782,"r4c2"
"6797",560980475,1,8,472,59,1.154,"r4c2"
"6798",561054176,1,6,66,11,3.795,"r4c2"
"6799",561088576,1,2,20,10,0.402,"r4c2"
"6800",561090589,1,5,25,5,1.314,"r4c2"
"6801",561090634,1,7,119,17,4.938,"r4c2"
"6802",561232880,1,6,90,15,1.609,"r4c2"
"6803",561306874,2,11,338,22.5333333333333,2.63073333333333,"r4c2"
"6804",561450998,1,3,27,9,2.586,"r4c2"
"6805",561451122,1,4,52,13,0.274,"r4c2"
"6806",561521541,1,3,27,9,2.157,"r4c2"
"6807",561521736,1,5,35,7,1.883,"r4c2"
"6808",561523466,1,4,40,10,0.42,"r4c2"
"6809",561665872,1,3,30,10,2.851,"r4c2"
"6810",561703685,1,3,60,20,NA,"r4c2"
"6811",561738038,1,4,88,22,3.046,"r4c2"
"6812",561738043,1,6,72,12,3.138,"r4c2"
"6813",561738165,1,4,56,14,1.298,"r4c2"
"6814",561774121,1,4,40,10,4,"r4c2"
"6815",561774204,1,3,24,8,3.219,"r4c2"
"6816",561846404,1,4,64,16,4.828,"r4c2"
"6817",561954543,1,6,102,17,4.313,"r4c2"
"6818",561992253,1,5,85,17,4.699,"r4c2"
"6819",562062788,1,6,90,15,3.5,"r4c2"
"6820",562062899,1,2,12,6,0.55,"r4c2"
"6821",562173009,1,5,15,3,1.049,"r4c2"
"6822",562279423,1,4,24,6,2.82,"r4c2"
"6823",562317138,1,8,88,11,4.351,"r4c2"
"6824",562351560,1,2,16,8,3.219,"r4c2"
"6825",562351598,1,11,121,11,4.233,"r4c2"
"6826",562351684,1,5,150,30,4,"r4c2"
"6827",562461372,1,3,15,5,1.99,"r4c2"
"6828",562531803,1,8,88,11,3.688,"r4c2"
"6829",562640250,1,9,2160,240,NA,"r4c2"
"6830",562678922,1,7,63,9,NA,"r4c2"
"6831",562748596,2,9,776,64.6666666666667,NA,"r4c2"
"6832",562784529,1,1,4,4,1.412,"r4c2"
"6833",562784719,1,9,270,30,5,"r4c2"
"6834",562857309,1,7,210,30,5,"r4c2"
"6835",562930654,1,7,105,15,5,"r4c2"
"6836",563111006,1,4,48,12,4.671,"r4c2"
"6837",563111075,1,12,168,14,4.973,"r4c2"
"6838",563145808,1,1,10,10,4.06,"r4c2"
"6839",563361786,1,5,210,42,1.6,"r4c2"
"6840",563470089,1,3,24,8,2.631,"r4c2"
"6841",563579021,1,6,180,30,5,"r4c2"
"6842",563686499,1,3,6,2,1,"r4c2"
"6843",563688321,1,5,50,10,4.525,"r4c2"
"6844",563722900,1,6,180,30,5,"r4c2"
