"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1292",345869564,12,12,1995,166.25,1,"r3c3"
"1293",345903922,3,3,483,161,1,"r3c3"
"1294",345905642,1,1,15,15,1,"r3c3"
"1295",345940006,1,1,120,120,1,"r3c3"
"1296",345940009,4,25,4792,171.142857142857,1,"r3c3"
"1297",345976087,3,90,24210,269,1,"r3c3"
"1298",345976091,12,50,6257,96.2615384615385,3,"r3c3"
"1299",345977807,1,1,13,13,1,"r3c3"
"1300",346049974,2,2,34,17,1,"r3c3"
"1301",346083979,1,8,120,15,1,"r3c3"
"1302",346158220,1,1,80,80,1,"r3c3"
"1303",346228662,3,6,19,2.71428571428571,1,"r3c3"
"1304",346300917,1,10,1200,120,1,"r3c3"
"1305",346409173,1,4,240,60,1,"r3c3"
"1306",346589561,1,14,350,25,1,"r3c3"
"1307",346589619,2,12,554,42.6153846153846,2,"r3c3"
"1308",346625707,2,8,240,30,1,"r3c3"
"1309",346660775,1,1,85,85,1,"r3c3"
"1310",346661785,1,1,50,50,1,"r3c3"
"1311",346733855,10,10,1265,126.5,1,"r3c3"
"1312",346733889,1,1,1,1,1,"r3c3"
"1313",346733949,4,16,1761,103.588235294118,2,"r3c3"
"1314",346770029,2,7,555,69.375,1,"r3c3"
"1315",346770032,1,1,18,18,1,"r3c3"
"1316",346770033,2,3,162,54,1,"r3c3"
"1317",346806123,2,5,55,11,1,"r3c3"
"1318",346914369,2,9,126,14,1,"r3c3"
"1319",347130163,1,5,150,30,1,"r3c3"
"1320",347165974,1,7,21,3,1,"r3c3"
"1321",347166869,2,4,28,7,1,"r3c3"
"1322",347202950,2,16,512,32,1,"r3c3"
"1323",347383364,1,2,2,1,1,"r3c3"
"1324",347383367,1,1,122,122,1,"r3c3"
"1325",347455478,1,3,180,60,1,"r3c3"
"1326",347455481,2,22,4140,147.857142857143,1,"r3c3"
"1327",347491564,37,94,25076,104.04979253112,3,"r3c3"
"1328",347491566,1,1,3,3,1,"r3c3"
"1329",347491567,2,23,3588,156,1,"r3c3"
"1330",347491568,6,40,6813,128.547169811321,3,"r3c3"
"1331",347527383,1,6,90,15,1,"r3c3"
"1332",347527644,16,42,8595,182.872340425532,2,"r3c3"
"1333",347527658,1,1,119,119,1,"r3c3"
"1334",347563724,1,3,180,60,1,"r3c3"
"1335",347563771,1,1,30,30,1,"r3c3"
"1336",347599815,2,3,45,15,1,"r3c3"
"1337",347635891,6,35,4483,95.3829787234042,2,"r3c3"
"1338",347671970,1,8,232,29,1,"r3c3"
"1339",347672019,2,7,105,15,1,"r3c3"
"1340",347708053,5,21,1734,69.36,2,"r3c3"
"1341",348463166,1,5,30,6,1,"r3c3"
"1342",348535302,1,1,22,22,1,"r3c3"
"1343",349259188,1,3,30,10,1,"r3c3"
"1344",349259624,2,2,360,180,1,"r3c3"
"1345",349798258,3,30,5400,180,1,"r3c3"
"1346",349836089,2,2,40,20,1,"r3c3"
"1347",349981246,1,1,180,180,1,"r3c3"
"1348",350269942,9,9,423,47,1,"r3c3"
"1349",350269943,10,10,450,45,1,"r3c3"
"1350",350306023,1,3,180,60,1,"r3c3"
"1351",350379588,1,8,960,120,1,"r3c3"
"1352",350594688,3,3,124,41.3333333333333,2,"r3c3"
"1353",350630768,4,4,480,120,1,"r3c3"
"1354",350666852,2,2,60,30,1,"r3c3"
"1355",350774737,1,2,20,10,1,"r3c3"
"1356",351641047,2,29,6720,142.978723404255,1,"r3c3"
"1357",351964844,1,34,8874,261,1,"r3c3"
"1358",352109167,1,1,150,150,1,"r3c3"
"1359",352218357,1,6,120,20,1,"r3c3"
"1360",352362719,2,18,620,34.4444444444444,1,"r3c3"
"1361",352398769,15,13,625,16.8918918918919,2,"r3c3"
"1362",352434850,1,1,13,13,1,"r3c3"
"1363",352470934,2,3,55,11,1,"r3c3"
"1364",352507015,2,5,94,18.8,2,"r3c3"
"1365",352579097,3,18,160,8.88888888888889,2,"r3c3"
"1366",352579200,12,11,197,16.4166666666667,1,"r3c3"
"1367",352615095,1,1,2,2,1,"r3c3"
"1368",352615293,2,14,2820,112.8,1,"r3c3"
"1369",352651345,1,1,60,60,1,"r3c3"
"1370",352687446,2,6,636,106,2,"r3c3"
"1371",352723068,3,19,2338,123.052631578947,2,"r3c3"
"1372",352723503,2,8,632,52.6666666666667,1,"r3c3"
"1373",352795659,1,1,60,60,1,"r3c3"
"1374",352831786,2,2,90,45,2,"r3c3"
"1375",353120427,1,1,120,120,1,"r3c3"
"1376",353156262,1,20,1520,76,1,"r3c3"
"1377",353156263,4,25,5617,187.233333333333,2,"r3c3"
"1378",353372950,1,20,3600,180,1,"r3c3"
"1379",353625520,1,15,270,18,1,"r3c3"
"1380",353949850,1,2,4,2,1,"r3c3"
"1381",354058524,2,2,120,60,1,"r3c3"
"1382",354455442,2,26,4390,99.7727272727273,2,"r3c3"
"1383",354527606,2,10,600,60,1,"r3c3"
"1384",354671935,1,9,540,60,1,"r3c3"
"1385",354708017,1,1,120,120,1,"r3c3"
"1386",354744099,7,52,8528,106.6,2,"r3c3"
"1387",354780033,2,2,390,195,1,"r3c3"
"1388",354852346,2,8,1440,180,1,"r3c3"
"1389",354852349,3,15,430,22.6315789473684,3,"r3c3"
"1390",354888290,1,5,75,15,1,"r3c3"
"1391",354924514,3,3,540,180,1,"r3c3"
"1392",354960434,1,17,2040,120,1,"r3c3"
"1393",354960595,1,1,4,4,1,"r3c3"
"1394",354996513,1,29,3712,128,1,"r3c3"
"1395",355032759,1,1,25,25,1,"r3c3"
"1396",355104924,1,16,1040,65,1,"r3c3"
"1397",355213007,2,2,142,71,1,"r3c3"
"1398",355249088,20,92,17927,88.7475247524752,3,"r3c3"
"1399",355249090,1,34,2686,79,1,"r3c3"
"1400",355285170,1,23,1196,52,1,"r3c3"
"1401",355285172,1,1,8,8,1,"r3c3"
"1402",355285173,1,23,5842,254,1,"r3c3"
"1403",355285341,1,12,900,75,1,"r3c3"
"1404",355321252,1,1,116,116,1,"r3c3"
"1405",355357490,1,4,40,10,1,"r3c3"
"1406",355393571,1,4,8,2,1,"r3c3"
"1407",355429500,2,26,5099,188.851851851852,1,"r3c3"
"1408",355465725,1,7,588,84,1,"r3c3"
"1409",355537888,1,13,819,63,1,"r3c3"
"1410",355682079,1,3,90,30,1,"r3c3"
"1411",355718083,2,8,160,20,1,"r3c3"
"1412",356295653,6,19,1538,64.0833333333333,1,"r3c3"
"1413",356583954,1,4,40,10,1,"r3c3"
"1414",356908810,4,37,976,22.6976744186047,1,"r3c3"
"1415",357092731,4,4,120,30,1,"r3c3"
"1416",357128813,2,2,46,23,1,"r3c3"
"1417",357309227,9,9,490,54.4444444444444,2,"r3c3"
