"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"1625",134489317,1,3,6,2,1,"r2c2ABA"
"1626",134489349,1,11,77,7,1,"r2c2ABA"
"1627",134489358,1,4,60,15,1,"r2c2ABA"
"1628",134489369,4,16,1855,66.25,3,"r2c2ABA"
"1629",134489370,1,4,240,60,1,"r2c2ABA"
"1630",134489376,1,7,210,30,1,"r2c2ABA"
"1631",134489413,1,9,441,49,1,"r2c2ABA"
"1632",134489419,1,3,6,2,1,"r2c2ABA"
"1633",134489420,1,4,20,5,1,"r2c2ABA"
"1634",134489424,1,2,78,39,1,"r2c2ABA"
"1635",134489425,7,15,690,13.8,3,"r2c2ABA"
"1636",134489432,2,15,368,21.6470588235294,1,"r2c2ABA"
"1637",134489437,1,3,15,5,1,"r2c2ABA"
"1638",134489443,1,4,20,5,1,"r2c2ABA"
"1639",134489445,2,8,140,17.5,2,"r2c2ABA"
"1640",134489447,3,18,446,21.2380952380952,2,"r2c2ABA"
"1641",134489453,4,18,1409,34.3658536585366,3,"r2c2ABA"
"1642",134489456,2,5,35,5,2,"r2c2ABA"
"1643",134489464,1,3,60,20,1,"r2c2ABA"
"1644",134489465,1,11,440,40,1,"r2c2ABA"
"1645",134489467,1,9,63,7,1,"r2c2ABA"
"1646",134489476,1,5,25,5,1,"r2c2ABA"
"1647",134489477,1,1,2,2,1,"r2c2ABA"
"1648",134489480,2,15,272,17,2,"r2c2ABA"
"1649",134489487,5,23,1066,28.0526315789474,2,"r2c2ABA"
"1650",134489500,1,6,450,75,1,"r2c2ABA"
"1651",134525236,3,6,26,4.33333333333333,2,"r2c2ABA"
"1652",134525238,5,11,196,10.3157894736842,3,"r2c2ABA"
"1653",134525245,2,5,370,74,2,"r2c2ABA"
"1654",134525253,1,5,300,60,1,"r2c2ABA"
"1655",134525254,1,4,60,15,1,"r2c2ABA"
"1656",134525255,1,3,30,10,1,"r2c2ABA"
"1657",134525257,31,28,4161,26.5031847133758,3,"r2c2ABA"
"1658",134525258,3,14,269,13.45,2,"r2c2ABA"
"1659",134525260,1,1,1,1,1,"r2c2ABA"
"1660",134525261,26,58,10836,44.4098360655738,3,"r2c2ABA"
"1661",134525269,2,12,115,7.66666666666667,2,"r2c2ABA"
"1662",134525324,1,1,2,2,1,"r2c2ABA"
"1663",134525329,1,3,15,5,1,"r2c2ABA"
"1664",134525330,2,8,115,12.7777777777778,1,"r2c2ABA"
"1665",134525331,6,6,176,16,2,"r2c2ABA"
"1666",134525332,7,19,2890,41.8840579710145,2,"r2c2ABA"
"1667",134525333,4,10,90,6.92307692307692,2,"r2c2ABA"
"1668",134525337,1,8,160,20,1,"r2c2ABA"
"1669",134525368,2,5,55,7.85714285714286,1,"r2c2ABA"
"1670",134525369,1,3,144,48,1,"r2c2ABA"
"1671",134525370,3,16,1288,61.3333333333333,2,"r2c2ABA"
"1672",134525371,9,12,247,11.7619047619048,2,"r2c2ABA"
"1673",134525373,5,8,52,5.2,2,"r2c2ABA"
"1674",134525374,1,6,30,5,1,"r2c2ABA"
"1675",134525375,1,1,5,5,1,"r2c2ABA"
"1676",134525377,3,10,62,5.16666666666667,2,"r2c2ABA"
"1677",134525378,1,1,4,4,1,"r2c2ABA"
"1678",134525379,1,4,32,8,1,"r2c2ABA"
"1679",134525380,2,8,64,8,1,"r2c2ABA"
"1680",134525381,1,3,15,5,1,"r2c2ABA"
"1681",134525382,3,12,717,51.2142857142857,2,"r2c2ABA"
"1682",134525386,1,3,9,3,1,"r2c2ABA"
"1683",134525389,1,3,18,6,1,"r2c2ABA"
"1684",134525391,1,2,10,5,1,"r2c2ABA"
"1685",134525399,1,13,299,23,1,"r2c2ABA"
"1686",134525460,1,3,9,3,1,"r2c2ABA"
"1687",134525488,7,26,2480,26.1052631578947,3,"r2c2ABA"
"1688",134525494,2,4,40,10,2,"r2c2ABA"
"1689",134525502,2,11,150,10.7142857142857,2,"r2c2ABA"
"1690",134525509,1,3,30,10,1,"r2c2ABA"
"1691",134525510,1,4,40,10,1,"r2c2ABA"
"1692",134525515,1,2,22,11,1,"r2c2ABA"
"1693",134525522,1,2,6,3,1,"r2c2ABA"
"1694",134525530,1,1,2,2,1,"r2c2ABA"
"1695",134525533,1,12,180,15,1,"r2c2ABA"
"1696",134525536,3,16,320,16.8421052631579,2,"r2c2ABA"
"1697",134525548,3,9,3725,286.538461538462,2,"r2c2ABA"
"1698",134525556,44,57,18140,31.3840830449827,3,"r2c2ABA"
"1699",134525558,5,26,2031,39.8235294117647,2,"r2c2ABA"
"1700",134525559,1,8,56,7,1,"r2c2ABA"
"1701",134525570,1,4,8,2,1,"r2c2ABA"
"1702",134561314,2,5,90,12.8571428571429,1,"r2c2ABA"
"1703",134561315,1,3,15,5,1,"r2c2ABA"
"1704",134561317,1,1,1,1,1,"r2c2ABA"
"1705",134561318,4,9,206,13.7333333333333,3,"r2c2ABA"
"1706",134561319,3,9,182,14,2,"r2c2ABA"
"1707",134561321,3,9,490,44.5454545454545,2,"r2c2ABA"
"1708",134561322,26,50,7659,32.8712446351931,3,"r2c2ABA"
"1709",134561327,1,7,70,10,1,"r2c2ABA"
"1710",134561334,1,1,1,1,1,"r2c2ABA"
"1711",134561336,2,7,75,9.375,1,"r2c2ABA"
"1712",134561337,1,1,5,5,1,"r2c2ABA"
"1713",134561339,1,2,2,1,1,"r2c2ABA"
"1714",134561345,1,4,36,9,1,"r2c2ABA"
"1715",134561351,2,7,37,5.28571428571429,1,"r2c2ABA"
"1716",134561378,5,34,1539,27.9818181818182,1,"r2c2ABA"
"1717",134561382,1,1,5,5,1,"r2c2ABA"
"1718",134561398,1,1,5,5,1,"r2c2ABA"
"1719",134561412,3,5,85,12.1428571428571,1,"r2c2ABA"
"1720",134561413,7,16,321,11.4642857142857,3,"r2c2ABA"
"1721",134561414,3,12,2055,76.1111111111111,2,"r2c2ABA"
"1722",134561415,5,19,1906,61.4838709677419,3,"r2c2ABA"
"1723",134561416,5,9,193,9.19047619047619,2,"r2c2ABA"
"1724",134561418,1,3,15,5,1,"r2c2ABA"
"1725",134561419,4,4,150,21.4285714285714,2,"r2c2ABA"
"1726",134561422,1,1,1,1,1,"r2c2ABA"
"1727",134561433,7,21,7312,110.787878787879,2,"r2c2ABA"
"1728",134561434,28,22,13485,53.5119047619048,2,"r2c2ABA"
"1729",134561437,1,2,20,10,1,"r2c2ABA"
"1730",134561441,3,13,412,29.4285714285714,2,"r2c2ABA"
"1731",134561442,2,12,930,77.5,1,"r2c2ABA"
"1732",134561446,1,2,2,1,1,"r2c2ABA"
"1733",134561448,1,2,10,5,1,"r2c2ABA"
"1734",134561449,1,6,360,60,1,"r2c2ABA"
"1735",134561450,2,5,42,8.4,2,"r2c2ABA"
"1736",134561451,11,27,1120,15.3424657534247,3,"r2c2ABA"
"1737",134561452,133,54,13723,21.0153139356815,3,"r2c2ABA"
"1738",134561453,15,27,829,16.58,3,"r2c2ABA"
"1739",134561454,1,1,3,3,1,"r2c2ABA"
"1740",134561455,1,1,3,3,1,"r2c2ABA"
"1741",134561459,4,16,1114,48.4347826086956,2,"r2c2ABA"
"1742",134561461,1,4,12,3,1,"r2c2ABA"
"1743",134561463,1,5,15,3,1,"r2c2ABA"
"1744",134561465,3,7,102,11.3333333333333,2,"r2c2ABA"
"1745",134561469,1,4,24,6,1,"r2c2ABA"
"1746",134561483,1,8,80,10,1,"r2c2ABA"
"1747",134561562,2,13,200,10,2,"r2c2ABA"
"1748",134561566,5,12,288,18,3,"r2c2ABA"
"1749",134561569,1,1,5,5,1,"r2c2ABA"
"1750",134561573,1,15,450,30,1,"r2c2ABA"
"1751",134561574,1,10,600,60,1,"r2c2ABA"
"1752",134561585,1,1,5,5,1,"r2c2ABA"
"1753",134561591,3,7,660,55,1,"r2c2ABA"
"1754",134561592,4,4,45,6.42857142857143,2,"r2c2ABA"
"1755",134561600,3,18,2480,88.5714285714286,1,"r2c2ABA"
"1756",134561611,3,8,97,7.46153846153846,1,"r2c2ABA"
"1757",134561623,1,2,2,1,1,"r2c2ABA"
"1758",134561629,2,11,143,11,1,"r2c2ABA"
"1759",134561632,3,19,2446,84.3448275862069,1,"r2c2ABA"
"1760",134561633,2,22,2655,91.551724137931,1,"r2c2ABA"
"1761",134561637,1,9,630,70,1,"r2c2ABA"
"1762",134561641,4,28,3120,86.6666666666667,1,"r2c2ABA"
"1763",134561647,1,10,60,6,1,"r2c2ABA"
"1764",134561651,1,5,40,8,1,"r2c2ABA"
"1765",134561711,1,5,130,26,1,"r2c2ABA"
"1766",134597400,3,6,41,6.83333333333333,2,"r2c2ABA"
"1767",134597401,2,2,2,1,1,"r2c2ABA"
"1768",134597402,4,13,851,34.04,2,"r2c2ABA"
"1769",134597403,8,20,391,15.0384615384615,3,"r2c2ABA"
"1770",134597404,2,16,482,24.1,2,"r2c2ABA"
"1771",134597412,1,1,1,1,1,"r2c2ABA"
"1772",134597417,3,7,260,20,3,"r2c2ABA"
"1773",134597421,4,9,233,17.9230769230769,2,"r2c2ABA"
"1774",134597455,1,4,480,120,1,"r2c2ABA"
"1775",134597459,1,9,54,6,1,"r2c2ABA"
"1776",134597460,1,8,32,4,1,"r2c2ABA"
"1777",134597463,1,5,50,10,1,"r2c2ABA"
"1778",134597472,29,16,32850,160.243902439024,2,"r2c2ABA"
"1779",134597475,1,12,720,60,1,"r2c2ABA"
"1780",134597493,1,7,42,6,1,"r2c2ABA"
"1781",134597494,1,1,5,5,1,"r2c2ABA"
"1782",134597495,2,4,16,4,1,"r2c2ABA"
"1783",134597496,2,2,22,7.33333333333333,1,"r2c2ABA"
"1784",134597497,36,23,5015,29.5,2,"r2c2ABA"
"1785",134597498,47,37,104571,163.904388714734,3,"r2c2ABA"
