"","cell","number_checklists","total_SR","total_duration","avg_duration","no_months","square"
"706",132945393,1,4,120,30,1,"r2c3"
"707",132945394,2,19,1541,67,2,"r2c3"
"708",132945396,1,7,182,26,1,"r2c3"
"709",132945524,1,5,45,9,1,"r2c3"
"710",132945695,2,5,195,27.8571428571429,1,"r2c3"
"711",132945777,16,76,64096,165.622739018088,3,"r2c3"
"712",132945779,2,12,693,43.3125,1,"r2c3"
"713",132945782,1,10,10,1,1,"r2c3"
"714",132945784,3,20,1945,58.9393939393939,1,"r2c3"
"715",132945787,12,16,373,6.21666666666667,2,"r2c3"
"716",132945789,2,7,106,9.63636363636364,1,"r2c3"
"717",132945796,1,14,182,13,1,"r2c3"
"718",132945807,16,79,52301,117.530337078652,3,"r2c3"
"719",132945830,2,32,2470,72.6470588235294,2,"r2c3"
"720",132946906,6,27,731,14.62,2,"r2c3"
"721",132950980,2,27,1785,49.5833333333333,1,"r2c3"
"722",132980249,12,18,2215,35.1587301587302,1,"r2c3"
"723",132980371,5,35,7855,87.2777777777778,2,"r2c3"
"724",132980457,2,26,2145,63.0882352941176,1,"r2c3"
"725",132980680,6,19,1976,49.4,1,"r2c3"
"726",132981035,1,12,1800,150,1,"r2c3"
"727",132981090,1,13,13,1,1,"r2c3"
"728",132981203,1,17,1530,90,1,"r2c3"
"729",132981406,2,23,3690,119.032258064516,1,"r2c3"
"730",132981603,1,4,120,30,1,"r2c3"
"731",132981847,1,23,2070,90,1,"r2c3"
"732",132981865,13,25,3103,34.0989010989011,3,"r2c3"
"733",132981866,30,48,12601,38.1848484848485,3,"r2c3"
"734",132981867,7,25,3708,57.9375,2,"r2c3"
"735",132981869,340,47,16651,9.4286523216308,3,"r2c3"
"736",132981870,74,43,10861,22.5800415800416,3,"r2c3"
"737",132981878,1,16,240,15,1,"r2c3"
"738",132981882,1,7,420,60,1,"r2c3"
"739",132981951,2,20,635,27.6086956521739,2,"r2c3"
"740",132981955,1,15,495,33,1,"r2c3"
"741",132982996,5,27,1699,29.8070175438597,1,"r2c3"
"742",132982999,1,24,3408,142,1,"r2c3"
"743",132983239,4,19,3150,82.8947368421053,1,"r2c3"
"744",133016728,1,16,800,50,1,"r2c3"
"745",133016762,2,8,88,11,1,"r2c3"
"746",133016763,4,18,852,28.4,1,"r2c3"
"747",133016827,1,5,300,60,1,"r2c3"
"748",133016950,1,20,700,35,1,"r2c3"
"749",133017264,1,24,360,15,1,"r2c3"
"750",133017566,1,8,112,14,1,"r2c3"
"751",133017888,1,15,1350,90,1,"r2c3"
"752",133017949,3,18,505,22.9545454545455,2,"r2c3"
"753",133017950,3,4,18,2.25,3,"r2c3"
"754",133017951,13,27,1756,16.2592592592593,3,"r2c3"
"755",133017952,10,17,986,15.9032258064516,3,"r2c3"
"756",133017953,7,17,829,15.9423076923077,2,"r2c3"
"757",133017954,8,36,6877,49.1214285714286,2,"r2c3"
"758",133017972,7,59,14348,89.1180124223603,3,"r2c3"
"759",133018604,1,3,15,5,1,"r2c3"
"760",133018632,1,34,3400,100,1,"r2c3"
"761",133018637,1,9,297,33,1,"r2c3"
"762",133019072,3,28,2159,58.3513513513514,1,"r2c3"
"763",133019075,4,21,2094,43.625,1,"r2c3"
"764",133052472,1,15,540,36,1,"r2c3"
"765",133052808,3,18,749,27.7407407407407,1,"r2c3"
"766",133052831,1,1,131,131,1,"r2c3"
"767",133052844,2,12,248,14.5882352941176,1,"r2c3"
"768",133052896,1,4,20,5,1,"r2c3"
"769",133052907,3,24,1728,43.2,2,"r2c3"
"770",133053034,4,10,297,22.8461538461538,1,"r2c3"
"771",133053320,1,12,2880,240,1,"r2c3"
"772",133053347,1,24,624,26,1,"r2c3"
"773",133053649,1,7,1050,150,1,"r2c3"
"774",133053666,1,6,540,90,1,"r2c3"
"775",133053971,2,8,110,13.75,1,"r2c3"
"776",133053996,1,2,20,10,1,"r2c3"
"777",133054009,3,26,1465,38.5526315789474,2,"r2c3"
"778",133054032,10,25,1876,19.5416666666667,3,"r2c3"
"779",133054035,4,12,386,14.8461538461538,3,"r2c3"
"780",133054039,1,19,4332,228,1,"r2c3"
"781",133054075,2,12,1370,85.625,1,"r2c3"
"782",133054112,1,27,4320,160,1,"r2c3"
"783",133054126,1,31,1550,50,1,"r2c3"
"784",133054228,15,55,11873,57.3574879227053,2,"r2c3"
"785",133054515,1,21,798,38,1,"r2c3"
"786",133054702,1,40,2760,69,1,"r2c3"
"787",133054718,1,14,224,16,1,"r2c3"
"788",133055122,1,9,1080,120,1,"r2c3"
"789",133055123,2,13,2284,134.352941176471,1,"r2c3"
"790",133088613,1,6,204,34,1,"r2c3"
"791",133088655,1,7,840,120,1,"r2c3"
"792",133088729,1,7,280,40,1,"r2c3"
"793",133088927,5,15,565,21.7307692307692,1,"r2c3"
"794",133088971,1,11,2750,250,1,"r2c3"
"795",133088980,1,10,850,85,1,"r2c3"
"796",133088997,1,10,770,77,1,"r2c3"
"797",133089277,2,11,285,19,1,"r2c3"
"798",133089361,2,15,850,53.125,1,"r2c3"
"799",133089446,4,39,7628,74.7843137254902,2,"r2c3"
"800",133089731,1,2,26,13,1,"r2c3"
"801",133090077,1,4,360,90,1,"r2c3"
"802",133090093,1,14,840,60,1,"r2c3"
"803",133090156,1,6,30,5,1,"r2c3"
"804",133090204,1,25,700,28,1,"r2c3"
"805",133090272,1,1,1,1,1,"r2c3"
"806",133090732,1,20,720,36,1,"r2c3"
"807",133090784,1,28,1120,40,1,"r2c3"
"808",133091174,1,5,70,14,1,"r2c3"
"809",133091175,2,14,334,20.875,1,"r2c3"
"810",133091245,2,26,2346,71.0909090909091,1,"r2c3"
"811",133124589,1,7,322,46,1,"r2c3"
"812",133124808,1,5,150,30,1,"r2c3"
"813",133124977,1,16,1120,70,1,"r2c3"
"814",133125046,1,1,1,1,1,"r2c3"
"815",133125215,1,3,33,11,1,"r2c3"
"816",133125271,1,3,180,60,1,"r2c3"
"817",133125528,1,12,252,21,1,"r2c3"
"818",133126169,1,1,5,5,1,"r2c3"
"819",133126173,6,36,10083,130.948051948052,3,"r2c3"
"820",133126189,1,11,528,48,1,"r2c3"
"821",133126190,6,13,1792,49.7777777777778,3,"r2c3"
"822",133126199,13,32,3349,27.2276422764228,3,"r2c3"
"823",133126200,1,3,9,3,1,"r2c3"
"824",133126660,1,14,490,35,1,"r2c3"
"825",133127295,1,7,1680,240,1,"r2c3"
"826",133127328,1,2,14,7,1,"r2c3"
"827",133129857,1,1,1,1,1,"r2c3"
"828",133129858,1,6,48,8,1,"r2c3"
"829",133160878,1,4,4,1,1,"r2c3"
"830",133160882,1,1,1,1,1,"r2c3"
"831",133161031,1,1,3,3,1,"r2c3"
"832",133161048,1,7,70,10,1,"r2c3"
"833",133161155,1,17,680,40,1,"r2c3"
"834",133161293,1,3,15,5,1,"r2c3"
"835",133161297,1,10,520,52,1,"r2c3"
"836",133161298,1,16,720,45,1,"r2c3"
"837",133161441,5,28,4360,88.9795918367347,2,"r2c3"
"838",133161528,1,5,150,30,1,"r2c3"
"839",133161901,1,2,6,3,1,"r2c3"
"840",133162256,1,1,2,2,1,"r2c3"
"841",133162272,1,4,28,7,1,"r2c3"
"842",133162278,1,8,360,45,1,"r2c3"
"843",133162321,1,8,40,5,1,"r2c3"
"844",133162359,1,15,1125,75,1,"r2c3"
"845",133162436,1,8,64,8,1,"r2c3"
"846",133162439,1,2,10,5,1,"r2c3"
"847",133162738,1,16,640,40,1,"r2c3"
"848",133162740,1,7,203,29,1,"r2c3"
"849",133162849,1,18,828,46,1,"r2c3"
"850",133162895,8,74,7785,42.7747252747253,2,"r2c3"
"851",133162945,1,4,12,3,1,"r2c3"
"852",133167494,7,15,3013,65.5,2,"r2c3"
"853",133196722,5,37,2415,29.4512195121951,1,"r2c3"
"854",133196802,1,16,1152,72,1,"r2c3"
"855",133196830,1,7,35,5,1,"r2c3"
"856",133197173,1,2,74,37,1,"r2c3"
"857",133197190,1,2,2,1,1,"r2c3"
"858",133197237,1,28,6720,240,1,"r2c3"
"859",133197238,2,18,955,41.5217391304348,1,"r2c3"
"860",133197369,2,2,120,60,1,"r2c3"
"861",133197385,1,13,637,49,1,"r2c3"
"862",133197437,3,23,1857,64.0344827586207,1,"r2c3"
"863",133197871,1,1,1,1,1,"r2c3"
"864",133197911,1,4,232,58,1,"r2c3"
"865",133198366,6,33,4144,66.8387096774194,3,"r2c3"
"866",133198402,19,75,27636,66.7536231884058,3,"r2c3"
"867",133199750,2,7,214,30.5714285714286,1,"r2c3"
"868",133232885,11,37,12251,79.551948051948,1,"r2c3"
"869",133233111,1,16,960,60,1,"r2c3"
"870",133233173,1,9,270,30,1,"r2c3"
"871",133233223,1,15,375,25,1,"r2c3"
"872",133233254,1,4,24,6,1,"r2c3"
"873",133233256,4,19,1116,50.7272727272727,1,"r2c3"
"874",133233269,2,11,453,37.75,1,"r2c3"
"875",133233271,2,23,7153,193.324324324324,1,"r2c3"
"876",133233272,1,10,310,31,1,"r2c3"
"877",133233285,1,14,756,54,1,"r2c3"
"878",133233298,1,8,240,30,1,"r2c3"
"879",133233302,1,12,840,70,1,"r2c3"
"880",133233341,1,4,60,15,1,"r2c3"
"881",133233342,3,21,3557,111.15625,2,"r2c3"
"882",133233437,1,5,30,6,1,"r2c3"
"883",133233647,2,7,198,22,2,"r2c3"
"884",133234438,1,12,516,43,1,"r2c3"
"885",133234447,5,28,1143,21.5660377358491,3,"r2c3"
"886",133234448,4,18,1610,48.7878787878788,3,"r2c3"
"887",133234449,4,17,493,17.6071428571429,3,"r2c3"
"888",133234483,1,6,30,5,1,"r2c3"
"889",133234489,2,39,5328,104.470588235294,2,"r2c3"
"890",133234626,1,11,66,6,1,"r2c3"
"891",133235832,1,8,760,95,1,"r2c3"
"892",133239654,2,21,1185,43.8888888888889,1,"r2c3"
"893",133239774,2,5,158,22.5714285714286,1,"r2c3"
"894",133268947,4,7,312,39,1,"r2c3"
"895",133269176,1,2,6,3,1,"r2c3"
"896",133269178,1,6,6,1,1,"r2c3"
"897",133269336,3,14,2712,117.913043478261,1,"r2c3"
"898",133269337,2,7,287,31.8888888888889,1,"r2c3"
"899",133269345,2,39,5442,129.571428571429,1,"r2c3"
"900",133269353,3,25,2617,74.7714285714286,1,"r2c3"
"901",133269365,2,24,2972,92.875,1,"r2c3"
"902",133269366,1,10,500,50,1,"r2c3"
"903",133269473,1,9,261,29,1,"r2c3"
"904",133269686,1,7,210,30,1,"r2c3"
"905",133269768,1,4,120,30,1,"r2c3"
"906",133269854,1,13,741,57,1,"r2c3"
"907",133269855,2,12,864,54,2,"r2c3"
"908",133269856,1,5,55,11,1,"r2c3"
"909",133270034,2,9,425,35.4166666666667,1,"r2c3"
"910",133270062,1,6,360,60,1,"r2c3"
"911",133270530,9,33,8116,85.4315789473684,3,"r2c3"
"912",133270544,2,16,400,23.5294117647059,2,"r2c3"
"913",133270571,3,29,2592,64.8,2,"r2c3"
"914",133270623,1,16,2975,175,1,"r2c3"
"915",133270707,2,6,39,5.57142857142857,1,"r2c3"
"916",133271930,1,11,1320,120,1,"r2c3"
"917",133304964,10,54,13205,57.6637554585153,1,"r2c3"
"918",133305007,3,36,4692,79.5254237288136,1,"r2c3"
"919",133305185,1,8,120,15,1,"r2c3"
"920",133305348,3,9,161,13.4166666666667,1,"r2c3"
"921",133305386,2,30,2415,58.9024390243902,1,"r2c3"
"922",133305389,2,13,747,49.8,1,"r2c3"
"923",133305391,2,2,15,7.5,1,"r2c3"
"924",133305392,2,24,3735,128.793103448276,1,"r2c3"
"925",133305401,2,15,3285,164.25,2,"r2c3"
