"cell_ID","SC_obs","obs.richness","sampsize_obs","SC_95","richness_95","sampsize_95","SC_97","richness_97","sampsize_97","SC_98","richness_98","sampsize_98","square"
6997827,0.999920617481653,373,12033,0.971802296928053,174.458988903875,49,0.971802296928053,174.458988903875,49,0.985581937349362,200.822625359887,98,"r2c1"
7041578,0.999832550209334,433,15300,0.9547793801735,155.433070940268,62,0.975024677329445,189.873795772956,124,0.982465322573724,211.59008009562,186,"r2c1"
7113854,0.999568747629193,364,7408,0.946425874373761,147.891351006879,90,0.971675255569644,184.700426295503,180,0.98068311752404,206.773591923392,269,"r2c1"
7113855,0.999898557083247,396,13721,0.961937550240077,144.399154480752,56,0.961937550240077,144.399154480752,56,0.978753316382471,175.583866423279,111,"r2c1"
7121082,0.999603440527077,360,8093,0.947613990943355,136.862561275413,66,0.970862484707732,168.076193555567,131,0.979603672124813,187.77307190854,196,"r2c1"
7121084,0.999655698042922,368,8224,0.939455744346304,110.369078391131,34,0.965517875954851,136.776483085416,67,0.981040804294949,166.239498675432,133,"r2c1"
7128319,0.999650708301872,376,5953,0.951483388337053,154.075349993806,48,0.96694896587537,174.009772437774,72,0.980187816737076,199.325082092868,120,"r2c1"
7171685,0.999769540233068,384,11270,0.963883838369466,162.374177175139,91,0.975927655423449,181.658566287335,137,0.981834797713683,195.055397722731,182,"r2c1"
7186137,0.999900558552589,412,18004,0.952892373646863,161.252876523621,73,0.976026922042267,196.480517468136,146,0.976026922042267,196.480517468136,146,"r2c1"
7193365,0.999710288592115,374,6779,0.949912635182127,151.894677031661,55,0.973648835024114,185.117975769584,110,0.978682330100104,195.892173538387,137,"r2c1"
7366476,0.999849829682904,398,15171,0.954955559170167,161.915375514863,62,0.976647805727655,192.759484549159,123,0.976647805727655,192.759484549159,123,"r2c1"
7374072,0.999627561905161,391,6261,0.948449990107195,167.537404651722,51,0.972986545520701,202.409328671216,101,0.978504505394979,214.264331162784,127,"r2c1"
7409845,0.999676122900825,362,6300,0.946233125267697,151.451198592473,51,0.971509072492781,185.291344538827,102,0.980631005731621,205.802519031003,153,"r2c1"
7438768,0.999889527205484,371,16016,0.967641034920316,165.840856508727,65,0.967641034920316,165.840856508727,65,0.983721128224214,195.788925805221,130,"r2c1"
7445995,0.999903867266816,372,20222,0.967918295350993,161.495044341966,82,0.967918295350993,161.495044341966,82,0.982843597153927,193.732575695179,164,"r2c1"
7453223,0.999738088997522,358,6925,0.962580660934328,145.498490733665,56,0.973844098449491,163.372466495918,84,0.979801932754785,176.519226138732,112,"r2c1"
7460458,0.999687434264732,351,5300,0.939651755062022,129.625819972436,22,0.968442725632746,153.829092753918,43,0.978607255378282,169.034970387761,65,"r2c1"
7482135,0.999881538359873,357,12603,0.959973873961342,149.003294196599,51,0.979247539582488,176.17444997682,102,0.979247539582488,176.17444997682,102,"r2c1"
7561652,0.999945502134078,386,22668,0.97002369813416,178.93295002485,92,0.97002369813416,178.93295002485,92,0.984015322185498,212.288203930288,183,"r2c1"
7612250,0.999935918610944,439,21158,0.96968579596446,187.581317823454,86,0.96968579596446,187.581317823454,86,0.984009775496636,222.93754518386,171,"r2c1"
7691897,0.999818424425924,353,5901,0.960835554992388,139.055501140454,24,0.979024557490977,163.81872800372,48,0.979024557490977,163.81872800372,48,"r2c1"
7800200,0.999934357032954,359,11203,0.960475657904657,157.401032211441,46,0.979078837536204,185.121927536453,91,0.979078837536204,185.121927536453,91,"r2c1"
7829396,0.999853528405142,358,10111,0.947822270838402,143.002747753923,41,0.973169474459575,172.600161571587,82,0.981620183132376,190.394389478282,123,"r2c1"
7930324,0.999921348051949,419,16917,0.971047008049601,191.241729200756,69,0.971047008049601,191.241729200756,69,0.985295252864818,223.541718157544,137,"r2c1"
7959248,0.999837128359038,369,8897,0.95766673478681,154.4581307714,36,0.978952491043184,182.36304476755,72,0.978952491043184,182.36304476755,72,"r2c1"
7980961,0.999873755822383,354,6674,0.971332646001303,160.168777844473,27,0.971332646001303,160.168777844473,27,0.985453385760416,184.960466334328,54,"r2c1"
8038781,0.999882275677141,433,14079,0.970344557701713,183.690857836645,57,0.970344557701713,183.690857836645,57,0.984491981844682,216.397442375096,114,"r2c1"
