"","abslat","urban2","hemisphere","Contrast","conf.low","conf.high","p.value"
"4781","slope","Urban-Suburban","northern-northern",0.0121240793443511,0.00516718210518672,0.0190809765835155,0.000636726158422237
"4782","slope","Urban-Suburban","northern-southern",0.0670994058862147,0.0519398555878588,0.0822589561845706,4.33811752394332e-18
"4783","slope","Urban-Suburban","southern-northern",-0.0342939192940283,-0.0516200840255493,-0.0169677545625073,0.000104892761082659
"4784","slope","Urban-Suburban","southern-southern",0.0206814072478353,-0.00124064244994715,0.0426034569456177,0.0644505659388831
"4785","slope","Suburban-Suburban","northern-southern",0.0549753265418636,0.0402150123468925,0.0697356407368347,2.95008152647533e-13
"4786","slope","Natural-Natural","northern-southern",0.0734377943563507,0.0657263646211804,0.0811492240915209,2.8336998766568e-77
"4787","slope","Natural-Urban","northern-northern",-0.027387162566461,-0.0335613625061245,-0.0212129626267976,3.68245060552663e-18
"4788","slope","Natural-Urban","northern-southern",0.0219379414003343,0.00489974118287713,0.0389761416177915,0.0116179830161933
"4789","slope","Natural-Suburban","northern-northern",-0.0125714243521664,-0.017671467929825,-0.00747138077450781,1.36273533180191e-06
"4790","slope","Natural-Suburban","northern-southern",0.0406316092547266,0.0262162768532321,0.055046941656221,3.33105523197445e-08
"4791","slope","Natural-Urban","southern-northern",-0.100824956922812,-0.109871887297337,-0.0917780265482865,7.00296001730058e-105
"4792","slope","Natural-Urban","southern-southern",-0.0514998529560164,-0.0697478684577534,-0.0332518374542794,3.20068540506313e-08
"4793","slope","Natural-Suburban","southern-northern",-0.0860092187085171,-0.094370489493732,-0.0776479479233022,9.45771345534225e-90
"4794","slope","Natural-Suburban","southern-southern",-0.0328061851016241,-0.0486285291771933,-0.0169838410260549,4.83765323307273e-05
"4795","slope","Urban-Urban","northern-southern",0.0493251039667953,0.0316424979204918,0.0670077100130989,4.6041279646787e-08
"4796","slope","Urban-Suburban","northern-northern",0.0148157382142946,0.00785283330739665,0.0217786431211926,3.0471509349337e-05
"4797","slope","Urban-Suburban","northern-southern",0.0680187718211876,0.0528469803674614,0.0831905632749139,1.61891524509168e-18
"4798","slope","Urban-Suburban","southern-northern",-0.0345093657525007,-0.0518488759525137,-0.0171698555524877,9.60556835738949e-05
"4799","slope","Urban-Suburban","southern-southern",0.0186936678543923,-0.0032452340209341,0.0406325697297187,0.0949076170898278
"4800","slope","Suburban-Suburban","northern-southern",0.053203033606893,0.0384301304579567,0.0679759367558293,1.71817285534928e-12
"4801","slope","Natural-Natural","northern-southern",0.0753038851758294,0.0676094479749097,0.0829983223767491,1.77838794234727e-81
"4802","slope","Natural-Urban","northern-northern",-0.0270530601061917,-0.033214150050321,-0.0208919701620624,7.9309919346088e-18
"4803","slope","Natural-Urban","northern-southern",0.0161077711684829,-0.000892304069569815,0.0331078464065356,0.063297554739711
"4804","slope","Natural-Suburban","northern-northern",-0.0128673504734088,-0.0179556450186874,-0.00777905592813022,7.2165138731506e-07
"4805","slope","Natural-Suburban","northern-southern",0.0386922310783569,0.0243130186970096,0.0530714434597043,1.34356236812668e-07
"4806","slope","Natural-Urban","southern-northern",-0.102356945282021,-0.111383876363111,-0.0933300142009314,1.79988777757148e-108
"4807","slope","Natural-Urban","southern-southern",-0.0591961140073465,-0.0774038611197454,-0.0409883668949476,1.8903594969852e-10
"4808","slope","Natural-Suburban","southern-northern",-0.0881712356492382,-0.0965130334540597,-0.0798294378444167,1.29174390813037e-94
"4809","slope","Natural-Suburban","southern-southern",-0.0366116540974724,-0.0523936728137832,-0.0208296353811616,5.46517874779947e-06
"4810","slope","Urban-Urban","northern-southern",0.0431608312746746,0.0255175864347108,0.0608040761146385,1.63620633738834e-06
"4811","slope","Urban-Suburban","northern-northern",0.0141857096327829,0.00723785136900452,0.0211335678965613,6.29985960605893e-05
"4812","slope","Urban-Suburban","northern-southern",0.0657452911845487,0.0506111141781677,0.0808794681909297,1.75358142379601e-17
"4813","slope","Urban-Suburban","southern-northern",-0.0289751216418917,-0.0462755955796452,-0.0116746477041382,0.00102937720027402
"4814","slope","Urban-Suburban","southern-southern",0.022584459909874,0.000697113830195911,0.0444718059895522,0.0431366552665806
"4815","slope","Suburban-Suburban","northern-southern",0.0515595815517657,0.036824215494716,0.0662949476088154,7.11749246640709e-12
"4816","slope","Natural-Natural","northern-southern",0.0780740640732271,0.0703699619991927,0.0857781661472616,3.49179728663599e-87
"4817","slope","Natural-Urban","northern-northern",-0.0277400896504126,-0.0339074255331049,-0.0215727537677204,1.25393618641787e-18
"4818","slope","Natural-Urban","northern-southern",0.0205222539339397,0.0035022839158301,0.0375422239520494,0.0181160406491382
"4819","slope","Natural-Suburban","northern-northern",-0.0133079488690094,-0.018403113739536,-0.00821278399848275,3.08564900568255e-07
"4820","slope","Natural-Suburban","northern-southern",0.043258089785449,0.0288625904625473,0.0576535891083507,3.90951040996805e-09
"4821","slope","Natural-Urban","southern-northern",-0.10581415372364,-0.114851606984437,-0.0967767004628425,1.86456852056598e-115
"4822","slope","Natural-Urban","southern-southern",-0.0575518101392874,-0.0757814835487657,-0.039322136729809,6.18137306391768e-10
"4823","slope","Natural-Suburban","southern-northern",-0.0913820129422365,-0.0997354675144377,-0.0830285583700352,3.71936441208377e-101
"4824","slope","Natural-Suburban","southern-southern",-0.0348159742877781,-0.0506161616620283,-0.019015786913528,1.57287122089306e-05
"4825","slope","Urban-Urban","northern-southern",0.0482623435843524,0.0305986581489746,0.0659260290197302,8.60419697778905e-08
"4826","slope","Urban-Suburban","northern-northern",0.0144321407814033,0.0074766259845507,0.0213876555782559,4.77660483490278e-05
"4827","slope","Urban-Suburban","northern-southern",0.0709981794358616,0.0558471645916753,0.086149194280048,4.40394667488658e-20
"4828","slope","Urban-Suburban","southern-northern",-0.0338302028029491,-0.0511505675986021,-0.0165098380072961,0.00012927784745681
"4829","slope","Urban-Suburban","southern-southern",0.0227358358515092,0.000823075634175326,0.0446485960688432,0.0419941968461421
"4830","slope","Suburban-Suburban","northern-southern",0.0565660386544583,0.0418135110842818,0.0713185662246349,5.84408674751201e-14
"4831","slope","Natural-Natural","northern-southern",0.0769653520949276,0.0692607861605067,0.0846699180293486,8.73359798554808e-85
"4832","slope","Natural-Urban","northern-northern",-0.0276947265568037,-0.0338635632057093,-0.0215258899078982,1.4528795721572e-18
"4833","slope","Natural-Urban","northern-southern",0.0169548672286121,-6.9630187728955e-05,0.0339793646449531,0.0509443438515757
"4834","slope","Natural-Suburban","northern-northern",-0.0133771298231544,-0.0184730472236015,-0.00828121242270738,2.68987663462502e-07
"4835","slope","Natural-Suburban","northern-southern",0.0403511062667787,0.0259543587915672,0.0547478537419901,3.97294729356504e-08
"4836","slope","Natural-Urban","southern-northern",-0.104660078651731,-0.113698781707714,-0.0956213755957486,5.49883689714777e-113
"4837","slope","Natural-Urban","southern-southern",-0.0600104848663156,-0.0782444435166219,-0.0417765262160092,1.13123245116626e-10
"4838","slope","Natural-Suburban","southern-northern",-0.0903424819180821,-0.09869612903878,-0.0819888347973842,6.32787611992485e-99
"4839","slope","Natural-Suburban","southern-southern",-0.036614245828149,-0.0524147851318819,-0.020813706524416,5.59656797931841e-06
"4840","slope","Urban-Urban","northern-southern",0.0446495937854158,0.0269808513029005,0.0623183362679311,7.34671151445245e-07
"4841","slope","Urban-Suburban","northern-northern",0.0143175967336493,0.00736035484047312,0.0212748386268255,5.50616783967318e-05
"4842","slope","Urban-Suburban","northern-southern",0.0680458328235824,0.052893346984232,0.0831983186629328,1.42083825533242e-18
"4843","slope","Urban-Suburban","southern-northern",-0.0303319970517665,-0.0476572903960998,-0.0130067037074332,0.000601076136144537
"4844","slope","Urban-Suburban","southern-southern",0.0233962390381666,0.00147914381306278,0.0453133342632704,0.0364181225543839
"4845","slope","Suburban-Suburban","northern-southern",0.0537282360899331,0.0389748093613725,0.0684816628184936,9.70574833028833e-13
"4846","slope","Natural-Natural","northern-southern",0.0769816098270961,0.0692762366601662,0.0846869829940259,8.38819352463813e-85
"4847","slope","Natural-Urban","northern-northern",-0.026701744091855,-0.0328697508965546,-0.0205337372871554,2.26089322488824e-17
"4848","slope","Natural-Urban","northern-southern",0.0215138494599204,0.00448974368904887,0.0385379552307918,0.0132562243346481
"4849","slope","Natural-Suburban","northern-northern",-0.0132789569668573,-0.0183760263578417,-0.00818188757587277,3.30642252989619e-07
"4850","slope","Natural-Suburban","northern-southern",0.044966379205479,0.03056571377251,0.0593670446384481,9.46699574092613e-10
"4851","slope","Natural-Urban","southern-northern",-0.103683353918951,-0.112721508855475,-0.0946451989824271,5.90140750358087e-111
"4852","slope","Natural-Urban","southern-southern",-0.0554677603671757,-0.0737019455787138,-0.0372335751556376,2.51600949482812e-09
"4853","slope","Natural-Suburban","southern-northern",-0.0902605667939533,-0.0986154131361755,-0.0819057204517311,1.00741498814886e-98
"4854","slope","Natural-Suburban","southern-southern",-0.032015230621617,-0.0478211372411038,-0.0162093240021302,7.20177262016666e-05
"4855","slope","Urban-Urban","northern-southern",0.0482155935517754,0.0305462866933287,0.065884900410222,8.93784418083902e-08
"4856","slope","Urban-Suburban","northern-northern",0.0134227871249977,0.00646482072850318,0.0203807535214923,0.000156417066735259
"4857","slope","Urban-Suburban","northern-southern",0.071668123297334,0.0565121678684626,0.0868240787262055,2.02239776880615e-20
"4858","slope","Urban-Suburban","southern-northern",-0.0347928064267776,-0.0521183020491058,-0.0174673108044494,8.30059433388695e-05
"4859","slope","Urban-Suburban","southern-southern",0.0234525297455587,0.00153346051886516,0.0453715989722522,0.0359871488083611
"4860","slope","Suburban-Suburban","northern-southern",0.0582453361723363,0.0434882392107057,0.0730024331339669,1.05958687854295e-14
"4861","slope","Natural-Natural","northern-southern",0.0756016157533088,0.0679121029533764,0.0832911285532413,3.32377659679677e-82
"4862","slope","Natural-Urban","northern-northern",-0.0299862611870671,-0.036141635672269,-0.0238308867018653,1.4220289976334e-21
"4863","slope","Natural-Urban","northern-southern",0.0195038511426672,0.00251319774370981,0.0364945045416245,0.0244584793877169
"4864","slope","Natural-Suburban","northern-northern",-0.0143345277357121,-0.0194178158290429,-0.00925123964238132,3.28333300529648e-08
"4865","slope","Natural-Suburban","northern-southern",0.0407427265400538,0.0263696827197339,0.0551157703603738,2.78467466117592e-08
"4866","slope","Natural-Urban","southern-northern",-0.105587876940376,-0.11460890295929,-0.0965668509214618,2.20196553791252e-115
"4867","slope","Natural-Urban","southern-southern",-0.0560977646106417,-0.0742949175974783,-0.0379006116238051,1.53802902215017e-09
"4868","slope","Natural-Suburban","southern-northern",-0.089936143489021,-0.098272332525587,-0.0815999544524549,1.84058900612419e-98
"4869","slope","Natural-Suburban","southern-southern",-0.034858889213255,-0.0506343589317891,-0.019083419494721,1.48892402737509e-05
"4870","slope","Urban-Urban","northern-southern",0.0494901123297343,0.0318564345936565,0.067123790065812,3.80994368323543e-08
"4871","slope","Urban-Suburban","northern-northern",0.015651733451355,0.0087109232791396,0.0225925436235704,9.90933554391802e-06
"4872","slope","Urban-Suburban","northern-southern",0.0707289877271209,0.0556019061805228,0.085856069273719,5.31628613724184e-20
"4873","slope","Urban-Suburban","southern-northern",-0.0338383788783793,-0.0511290424772195,-0.016547715279539,0.000125395688362594
"4874","slope","Urban-Suburban","southern-southern",0.0212388753973867,-0.000637338353610444,0.0431150891483838,0.0570579635716368
"4875","slope","Suburban-Suburban","northern-southern",0.0550772542757659,0.0403482441715078,0.0698062643800241,2.37668167037532e-13
"4876","slope","Natural-Natural","northern-southern",0.0758127604442444,0.0681132439270805,0.0835122769614084,1.9219680828894e-82
"4877","slope","Natural-Urban","northern-northern",-0.0265430539624995,-0.0327082260617694,-0.0203778818632296,3.36683177897154e-17
"4878","slope","Natural-Urban","northern-southern",0.0223349413153607,0.00531957402923475,0.0393503086014867,0.0100923503162052
"4879","slope","Natural-Suburban","northern-northern",-0.0141654951166662,-0.0192565900631716,-0.00907440017016074,4.97717028792183e-08
"4880","slope","Natural-Suburban","northern-southern",0.03922093644293,0.0248304830672909,0.0536113898185691,9.26181877745764e-08
"4881","slope","Natural-Urban","southern-northern",-0.102355814406744,-0.111389113635696,-0.0933225151777922,2.54898886872678e-108
"4882","slope","Natural-Urban","southern-southern",-0.0534778191288837,-0.0717016831964916,-0.0352539550612759,8.92624710391794e-09
"4883","slope","Natural-Suburban","southern-northern",-0.0899782555609106,-0.0983258894242633,-0.081630621697558,2.74085201824551e-98
"4884","slope","Natural-Suburban","southern-southern",-0.0365918240013145,-0.0523862378697733,-0.0207974101328557,5.62372155169387e-06
"4885","slope","Urban-Urban","northern-southern",0.0488779952778603,0.0312189903732736,0.066537000182447,5.83864037041662e-08
"4886","slope","Urban-Suburban","northern-northern",0.0123775588458334,0.00542584705169332,0.0193292706399734,0.000483997949057888
"4887","slope","Urban-Suburban","northern-southern",0.0657639904054295,0.0506181029773724,0.0809098778334867,1.81754071410173e-17
"4888","slope","Urban-Suburban","southern-northern",-0.0365004364320269,-0.0538163142998121,-0.0191845585642417,3.612803222456e-05
"4889","slope","Urban-Suburban","southern-southern",0.0168859951275692,-0.00502027694645392,0.0387922672015924,0.130834542839229
"4890","slope","Suburban-Suburban","northern-southern",0.0533864315595962,0.0386394399775068,0.0681334231416855,1.31843484017429e-12
"4891","slope","Natural-Natural","northern-southern",0.0764473942599813,0.068749536025178,0.0841452524947846,8.01364450028915e-84
"4892","slope","Natural-Urban","northern-northern",-0.0298112197930251,-0.0359758187030111,-0.0236466208830391,2.78004176279853e-21
"4893","slope","Natural-Urban","northern-southern",0.0164458038198754,-0.000565633286758085,0.0334572409265089,0.0581190100902595
"4894","slope","Natural-Suburban","northern-northern",-0.0123846404655718,-0.0174748761146306,-0.00729440481651295,1.86243839040861e-06
"4895","slope","Natural-Suburban","northern-southern",0.0434694564759582,0.0290840414418193,0.057854871510097,3.20236195874603e-09
"4896","slope","Natural-Urban","southern-northern",-0.106258614053006,-0.115290572604036,-0.0972266555019766,1.53615935532203e-116
"4897","slope","Natural-Urban","southern-southern",-0.0600015904401059,-0.0782215380170351,-0.0417816428631767,1.10177057873259e-10
"4898","slope","Natural-Suburban","southern-northern",-0.0888320347255531,-0.0971773104893433,-0.0804867589617628,6.3889250968312e-96
"4899","slope","Natural-Suburban","southern-southern",-0.0329779377840231,-0.0487673609974865,-0.0171885145705597,4.25615945376156e-05
"4900","slope","Urban-Urban","northern-southern",0.0462570236129005,0.0286014663064313,0.0639125809193697,2.83666839943176e-07
"4901","slope","Urban-Suburban","northern-northern",0.0174265793274533,0.010475730299785,0.0243774283551216,8.97195924698971e-07
"4902","slope","Urban-Suburban","northern-southern",0.0732806762689832,0.0581395539389558,0.0884217985990107,2.5808054628365e-21
"4903","slope","Urban-Suburban","southern-northern",-0.0288304442854472,-0.0461430373580376,-0.0115178512128568,0.00109967553683043
"4904","slope","Urban-Suburban","southern-southern",0.0270236526560828,0.00512395000577849,0.048923355306387,0.0155846816696929
"4905","slope","Suburban-Suburban","northern-southern",0.05585409694153,0.0411127476520041,0.0705954462310558,1.14754196455023e-13
"4906","slope","Natural-Natural","northern-southern",0.0785539422577665,0.0708436080473194,0.0862642764682137,4.3412293421846e-88
"4907","slope","Natural-Urban","northern-northern",-0.0225402959979295,-0.0287133422674144,-0.0163672497284446,8.45787700481114e-13
"4908","slope","Natural-Urban","northern-southern",0.0193136628482503,0.00227696274964781,0.0363503629468528,0.02629061967984
"4909","slope","Natural-Suburban","northern-northern",-0.0134191328947552,-0.018519105145315,-0.00831916064419543,2.52258629052982e-07
"4910","slope","Natural-Suburban","northern-southern",0.0411559704435917,0.0267465725906443,0.0555653682965391,2.18570806300208e-08
"4911","slope","Natural-Urban","southern-northern",-0.101094238255696,-0.110139010604551,-0.092049465906841,1.78044365596278e-105
"4912","slope","Natural-Urban","southern-southern",-0.0592402794095162,-0.0774870230747541,-0.0409935357442784,2.00276309116706e-10
"4913","slope","Natural-Suburban","southern-northern",-0.0919730751525218,-0.100332773910913,-0.0836133763941306,2.77003842645502e-102
"4914","slope","Natural-Suburban","southern-southern",-0.0373979718141748,-0.0532133207046135,-0.0215826229237361,3.58829260371116e-06
"4915","slope","Urban-Urban","northern-southern",0.0418539588461798,0.0241723240042006,0.059535593688159,3.5068636130548e-06
"4916","slope","Urban-Suburban","northern-northern",0.00912116310317427,0.00215856271375215,0.0160837634925964,0.010242526386739
"4917","slope","Urban-Suburban","northern-southern",0.0636962664415212,0.0485308065351526,0.0788617263478899,1.9162412713791e-16
"4918","slope","Urban-Suburban","southern-northern",-0.0327327957430055,-0.0500710634026071,-0.015394528083404,0.000215710881718147
"4919","slope","Urban-Suburban","southern-southern",0.0218423075953414,-9.11480049069525e-05,0.0437757631955898,0.0509596254642571
"4920","slope","Suburban-Suburban","northern-southern",0.054575103338347,0.0398094825211623,0.0693407241555316,4.45433338050411e-13
"4921","slope","Natural-Natural","northern-southern",0.0755473136994389,0.0678285561085768,0.083266071290301,1.73261977582761e-81
"4922","slope","Natural-Urban","northern-northern",-0.025652960833998,-0.0318340986632103,-0.0194718230047856,4.30680004677105e-16
"4923","slope","Natural-Urban","northern-southern",0.0221199325077363,0.00506646451520948,0.0391734005002632,0.0110158888694092
"4924","slope","Natural-Suburban","northern-northern",-0.0136578027997092,-0.0187615570428724,-0.00855404855654589,1.57313054417766e-07
"4925","slope","Natural-Suburban","northern-southern",0.0435296758101296,0.0291025856954959,0.0579567659247633,3.38072066346113e-09
"4926","slope","Natural-Urban","southern-northern",-0.101200274533437,-0.110256186036661,-0.0921443630302124,1.94077213899866e-105
"4927","slope","Natural-Urban","southern-southern",-0.0534273811917025,-0.0716919152559308,-0.0351628471274743,9.93936450829748e-09
"4928","slope","Natural-Suburban","southern-northern",-0.089205116499148,-0.0975730361423321,-0.080837196855964,3.37840153125352e-96
"4929","slope","Natural-Suburban","southern-southern",-0.0320176378893093,-0.0478531374548174,-0.0161821383238011,7.41996825154868e-05
"4930","slope","Urban-Urban","northern-southern",0.0477728933417343,0.0300740958728607,0.0654716908106079,1.22853114371893e-07
"4931","slope","Urban-Suburban","northern-northern",0.0119951580342888,0.00502556878522357,0.018964747283354,0.00074352739900776
"4932","slope","Urban-Suburban","northern-southern",0.0691826366441276,0.053997909233523,0.0843673640547322,4.51647494511206e-19
"4933","slope","Urban-Suburban","southern-northern",-0.0357777353074455,-0.053132932964615,-0.018422537650276,5.34503817006258e-05
"4934","slope","Urban-Suburban","southern-southern",0.0214097433023933,-0.000548090112906185,0.0433675767176928,0.0559988521752659
"4935","slope","Suburban-Suburban","northern-southern",0.0571874786098388,0.042402456600936,0.0719725006187416,3.52841969551289e-14
"4936","slope","Natural-Natural","northern-southern",0.0764652936959413,0.0687558709039595,0.0841747164879231,1.28747502521407e-83
"4937","slope","Natural-Urban","northern-northern",-0.0270286565287733,-0.0332035336825739,-0.0208537793749727,1.00231181563354e-17
"4938","slope","Natural-Urban","northern-southern",0.0255877612637868,0.00855085144856666,0.042624671079007,0.00324478771458648
"4939","slope","Natural-Suburban","northern-northern",-0.0125847029403943,-0.0176842195918458,-0.00748518628894275,1.32492469235785e-06
"4940","slope","Natural-Suburban","northern-southern",0.0434948710570627,0.0290886188914405,0.0579011232226849,3.30327491079179e-09
"4941","slope","Natural-Urban","southern-northern",-0.103493950224715,-0.112539603299022,-0.0944482971504074,2.20547916867712e-110
"4942","slope","Natural-Urban","southern-southern",-0.0508775324321544,-0.0691248969079094,-0.0326301679563995,4.66849783572077e-08
"4943","slope","Natural-Suburban","southern-northern",-0.0890499966363355,-0.0974089649016058,-0.0806910283710653,4.50793962811377e-96
"4944","slope","Natural-Suburban","southern-southern",-0.0329704226388786,-0.0487823167255182,-0.0171585285522389,4.38176566699623e-05
"4945","slope","Urban-Urban","northern-southern",0.0526164177925601,0.0349346757994179,0.0702981597857023,5.5178849385373e-09
"4946","slope","Urban-Suburban","northern-northern",0.014443953588379,0.00748078624569072,0.0214071209310673,4.8000933901716e-05
"4947","slope","Urban-Suburban","northern-southern",0.070523527585836,0.055360476023047,0.085686579148625,8.29827483288021e-20
"4948","slope","Urban-Suburban","southern-northern",-0.0381724642041811,-0.0555106200346671,-0.0208343083736951,1.59920160484596e-05
"4949","slope","Urban-Suburban","southern-southern",0.0179071097932759,-0.00402451559051519,0.0398387351770669,0.109526773701883
"4950","slope","Suburban-Suburban","northern-southern",0.056079573997457,0.041317281897871,0.0708418660970429,9.91159453257265e-14
"4951","slope","Natural-Natural","northern-southern",0.0761089790198518,0.0684178980267228,0.0838000600129808,3.02284085026942e-83
"4952","slope","Natural-Urban","northern-northern",-0.0240649828234063,-0.030222386845994,-0.0179075788008185,1.91386659428703e-14
"4953","slope","Natural-Urban","northern-southern",0.0200923008397568,0.00310341540583592,0.0370811862736777,0.0204512487288698
"4954","slope","Natural-Suburban","northern-northern",-0.0133567099983431,-0.0184428546799029,-0.00827056531678339,2.661149404622e-07
"4955","slope","Natural-Suburban","northern-southern",0.0436686763408531,0.0292951727955348,0.0580421798861714,2.63404512067253e-09
"4956","slope","Natural-Urban","southern-northern",-0.100173961843258,-0.109196396576042,-0.0911515271104736,4.08453812652813e-104
"4957","slope","Natural-Urban","southern-southern",-0.056016678180095,-0.0742125685510057,-0.0378207878091843,1.61923368746029e-09
"4958","slope","Natural-Suburban","southern-northern",-0.0894656890181949,-0.0978043482696576,-0.0811270297667322,2.0907177825538e-97
"4959","slope","Natural-Suburban","southern-southern",-0.0324403026789987,-0.0482161441042882,-0.0166644612537092,5.58074363595936e-05
"4960","slope","Urban-Urban","northern-southern",0.044157283663163,0.0265256535400419,0.0617889137862841,9.21534575152386e-07
"4961","slope","Urban-Suburban","northern-northern",0.0107082728250631,0.00376424792122033,0.0176522977289059,0.0025087544045647
"4962","slope","Urban-Suburban","northern-southern",0.0677336591642594,0.0526060047704361,0.0828613135580826,1.78959228920777e-18
"4963","slope","Urban-Suburban","southern-northern",-0.0334490108380999,-0.0507380074784512,-0.0161600141977487,0.000149694697877517
"4964","slope","Urban-Suburban","southern-southern",0.0235763755010963,0.00170136410163645,0.0454513869005562,0.0346528986157511
"4965","slope","Suburban-Suburban","northern-southern",0.0570253863391962,0.0422959959186786,0.0717547767597138,3.34170495043113e-14
"4966","slope","Natural-Natural","northern-southern",0.075860385317112,0.068167427599547,0.0835533430346769,1.11319478067855e-82
"4967","slope","Natural-Urban","northern-northern",-0.0277651726529944,-0.0339230615374781,-0.0216072837685108,1.03520726169208e-18
"4968","slope","Natural-Urban","northern-southern",0.0169047617004548,-8.94832965807925e-05,0.0338990066974903,0.0512185052305665
"4969","slope","Natural-Suburban","northern-northern",-0.0131909325566601,-0.0182785573159105,-0.00810330779740963,3.76102170259813e-07
"4970","slope","Natural-Suburban","northern-southern",0.0418498026576342,0.0274714502178434,0.0562281550974249,1.17581458542932e-08
"4971","slope","Natural-Urban","southern-northern",-0.103625557970106,-0.112650393649407,-0.0946007222908057,3.73820112902099e-111
"4972","slope","Natural-Urban","southern-southern",-0.0589556236166572,-0.077157305865843,-0.0407539413674715,2.20631909353112e-10
"4973","slope","Natural-Suburban","southern-northern",-0.089051317873772,-0.0973919731872645,-0.0807106625602796,1.74032294372541e-96
"4974","slope","Natural-Suburban","southern-southern",-0.0340105826594778,-0.0497915199163097,-0.018229645402646,2.40524721832869e-05
"4975","slope","Urban-Urban","northern-southern",0.0446699343534492,0.0270325897271875,0.0623072789797109,6.93992606111835e-07
"4976","slope","Urban-Suburban","northern-northern",0.0145742400963344,0.00762955055942046,0.0215189296332483,3.91023713069964e-05
"4977","slope","Urban-Suburban","northern-southern",0.0696149753106286,0.054482404632097,0.0847475459891602,2.0583521599999e-19
"4978","slope","Urban-Suburban","southern-northern",-0.0300956942571148,-0.0473905083004043,-0.0128008802138253,0.000648671641967666
"4979","slope","Urban-Suburban","southern-southern",0.0249450409571794,0.00306241611661127,0.0468276657977475,0.0254677929819454
"4980","slope","Suburban-Suburban","northern-southern",0.0550407352142942,0.0403061829575789,0.0697752874710095,2.51527153135334e-13
"4981","slope","Natural-Natural","northern-southern",0.0753889988365299,0.0676884727763075,0.0830895248967524,1.5721358289184e-81
"4982","slope","Natural-Urban","northern-northern",-0.0278709513268332,-0.0340376862481889,-0.0217042164054774,8.58573527926086e-19
"4983","slope","Natural-Urban","northern-southern",0.01429055410155,-0.00272504051730383,0.0313061487204037,0.0997444875979918
"4984","slope","Natural-Suburban","northern-northern",-0.0142641740282269,-0.0193560346119233,-0.0091723134445305,4.03624785344275e-08
"4985","slope","Natural-Suburban","northern-southern",0.041376180770222,0.0269814841073008,0.0557708774331432,1.77830988173683e-08
"4986","slope","Natural-Urban","southern-northern",-0.103259950163363,-0.112295097380344,-0.0942248029463818,3.80162488747756e-110
"4987","slope","Natural-Urban","southern-southern",-0.06109844473498,-0.0793231539422205,-0.0428737355277394,5.08496896551564e-11
"4988","slope","Natural-Suburban","southern-northern",-0.0896531728647568,-0.0980016532359265,-0.0813046924935872,1.40150083674793e-97
"4989","slope","Natural-Suburban","southern-southern",-0.0340128180663079,-0.0498125955807294,-0.0182130405518864,2.45655698662341e-05
"4990","slope","Urban-Urban","northern-southern",0.0421615054283831,0.0245022209389946,0.0598207899177716,2.88788456922345e-06
"4991","slope","Urban-Suburban","northern-northern",0.0136067772986063,0.00665361295072496,0.0205599416464876,0.000125508830092488
"4992","slope","Urban-Suburban","northern-southern",0.0692471320970552,0.0540966925446463,0.0843975716494641,3.49024368232584e-19
"4993","slope","Urban-Suburban","southern-northern",-0.0285547281297769,-0.0458705798690036,-0.0112388763905501,0.00122976196783116
"4994","slope","Urban-Suburban","southern-southern",0.0270856266686721,0.00517697244354489,0.0489942808937992,0.0153906115917095
"4995","slope","Suburban-Suburban","northern-southern",0.0556403547984489,0.040889271701181,0.0703914378957169,1.47435661100008e-13
"4996","slope","Natural-Natural","northern-southern",0.0753285268469763,0.067628899103111,0.0830281545908417,2.0179928410777e-81
"4997","slope","Natural-Urban","northern-northern",-0.0263611183020104,-0.0325255081638544,-0.0201967284401663,5.45653247304729e-17
"4998","slope","Natural-Urban","northern-southern",0.0182038660804529,0.00119121158493821,0.0352165205759677,0.0359769093861821
"4999","slope","Natural-Suburban","northern-northern",-0.0129726010139424,-0.018064072475245,-0.00788112955263985,5.94966374692743e-07
"5000","slope","Natural-Suburban","northern-southern",0.0434195367079006,0.029029066738425,0.0578100066773761,3.37973913931872e-09
"5001","slope","Natural-Urban","southern-northern",-0.101689645148987,-0.110722869832833,-0.0926564204651406,5.92404075494474e-107
"5002","slope","Natural-Urban","southern-southern",-0.0571246607665234,-0.0753461391620821,-0.0389031823709646,8.11734662955451e-10
"5003","slope","Natural-Suburban","southern-northern",-0.0883011278609187,-0.0966487440903358,-0.0799535116315017,9.30179773683325e-95
"5004","slope","Natural-Suburban","southern-southern",-0.0319089901390757,-0.0477042181651659,-0.0161137621129856,7.52564782494495e-05
"5005","slope","Urban-Urban","northern-southern",0.0445649843824633,0.026908262919997,0.0622217058449296,7.57731113852449e-07
"5006","slope","Urban-Suburban","northern-northern",0.0133885172880679,0.00643694052762486,0.020340094048511,0.000160348752951415
"5007","slope","Urban-Suburban","northern-southern",0.0697806550099109,0.054634753714013,0.0849265563058088,1.820205638126e-19
"5008","slope","Urban-Suburban","southern-northern",-0.0311764670943954,-0.0484902360579479,-0.0138626981308428,0.000417165527299977
"5009","slope","Urban-Suburban","southern-southern",0.0252156706274476,0.00331200259314637,0.0471193386617489,0.0240518643510104
"5010","slope","Suburban-Suburban","northern-southern",0.056392137721843,0.0416452365782932,0.0711390388653927,6.81875984790797e-14
"5011","slope","Natural-Natural","northern-southern",0.0761941506483738,0.0685098720215711,0.0838784292751765,1.43245373949716e-83
"5012","slope","Natural-Urban","northern-northern",-0.02657929456872,-0.0327334325694193,-0.0204251565680206,2.68065569351012e-17
