"","term","value","urban2","estimate","p.value","s.value","conf.low","conf.high"
"2349","urban2","Urban","Urban",95.234500297621,0,Inf,92.4079864426305,98.1035931759156
"2350","urban2","Natural","Natural",129.07106277589,0,Inf,127.674664140127,130.475056254978
"2351","urban2","Suburban","Suburban",105.778662912104,0,Inf,103.369906606991,108.21516169407
"2352","urban2","Urban","Urban",93.6419092762688,0,Inf,90.8380704878875,96.4883649708935
"2353","urban2","Natural","Natural",128.951476867301,0,Inf,127.553276943767,130.357298394409
"2354","urban2","Suburban","Suburban",106.539394803996,0,Inf,104.118517541307,108.988093666957
"2355","urban2","Urban","Urban",92.1633246739823,0,Inf,89.4011878967373,94.967484206369
"2356","urban2","Natural","Natural",128.602920421515,0,Inf,127.206688386515,130.006773274293
"2357","urban2","Suburban","Suburban",105.31648881944,0,Inf,102.945349034558,107.714625802414
"2358","urban2","Urban","Urban",91.85643257861,0,Inf,89.1006103297149,94.6542260961681
"2359","urban2","Natural","Natural",128.927119251642,0,Inf,127.526678471062,130.335207604685
"2360","urban2","Suburban","Suburban",106.093195199409,0,Inf,103.68087665818,108.533255363292
"2361","urban2","Urban","Urban",92.6138137062637,0,Inf,89.8363735911853,95.4335372559569
"2362","urban2","Natural","Natural",128.570801480988,0,Inf,127.179310487639,129.969863386033
"2363","urban2","Suburban","Suburban",106.520065307074,0,Inf,104.114452952053,108.953152548776
"2364","urban2","Urban","Urban",93.2506052402055,0,Inf,90.4226533108064,96.1221007218252
"2365","urban2","Natural","Natural",128.937650696337,0,Inf,127.533472921161,130.34951639354
"2366","urban2","Suburban","Suburban",107.034728691673,0,Inf,104.575993827148,109.522032908043
"2367","urban2","Urban","Urban",92.4034921379754,0,Inf,89.6758318996832,95.1720166967393
"2368","urban2","Natural","Natural",128.645344816492,0,Inf,127.256111446662,130.042120087819
"2369","urban2","Suburban","Suburban",104.923691133982,0,Inf,102.504956106795,107.37063093465
"2370","urban2","Urban","Urban",92.4189739197655,0,Inf,89.6712254240247,95.2081884124698
"2371","urban2","Natural","Natural",128.912202227852,0,Inf,127.516445342524,130.315556359942
"2372","urban2","Suburban","Suburban",105.626931261471,0,Inf,103.216078220086,108.065615763671
"2373","urban2","Urban","Urban",92.9765586482326,0,Inf,90.2218146536605,95.7727279205092
"2374","urban2","Natural","Natural",128.77494456581,0,Inf,127.375995517281,130.181533926075
"2375","urban2","Suburban","Suburban",105.722530684346,0,Inf,103.333155601073,108.139215714783
"2376","urban2","Urban","Urban",93.4573820189952,0,Inf,90.6733159931365,96.2835456786148
"2377","urban2","Natural","Natural",128.656690470207,0,Inf,127.257001363433,130.064035065178
"2378","urban2","Suburban","Suburban",105.918730810858,0,Inf,103.508640951487,108.356556898812
"2379","urban2","Urban","Urban",92.3294987342566,0,Inf,89.5960869873566,95.1039820075503
"2380","urban2","Natural","Natural",128.498174819499,0,Inf,127.106179404447,129.89775095675
"2381","urban2","Suburban","Suburban",105.767405397424,0,Inf,103.380479101476,108.181573674267
"2382","urban2","Urban","Urban",92.4487519200783,0,Inf,89.6588829253077,95.2813639099765
"2383","urban2","Natural","Natural",128.587735425849,0,Inf,127.193402804058,129.989668990842
"2384","urban2","Suburban","Suburban",106.082557514633,0,Inf,103.665766397109,108.527196641021
"2385","urban2","Urban","Urban",92.0071008594293,0,Inf,89.3177939462448,94.7362962250693
"2386","urban2","Natural","Natural",129.144598059772,0,Inf,127.750698047209,130.546061354245
"2387","urban2","Suburban","Suburban",106.813870612448,0,Inf,104.427097859551,109.227611931342
"2388","urban2","Urban","Urban",92.2867040484867,0,Inf,89.5549226747873,95.0595269081708
"2389","urban2","Natural","Natural",128.256727049547,0,Inf,126.856722818565,129.664414241207
"2390","urban2","Suburban","Suburban",105.966989438771,0,Inf,103.571113674402,108.390260737517
"2391","urban2","Urban","Urban",92.23966286792,0,Inf,89.5025209068042,95.0180301012342
"2392","urban2","Natural","Natural",128.65798283824,0,Inf,127.263394631177,130.060170608594
"2393","urban2","Suburban","Suburban",107.413313328635,0,Inf,104.959288593479,109.895695951713
"2394","urban2","Urban","Urban",92.4748907718455,0,Inf,89.7617089363581,95.2284693424468
"2395","urban2","Natural","Natural",128.793922666946,0,Inf,127.402398257226,130.193005165155
"2396","urban2","Suburban","Suburban",104.638981619611,0,Inf,102.239601473639,107.066190739523
"2397","urban2","Urban","Urban",94.3010903426415,0,Inf,91.5352824749978,97.1080640848772
"2398","urban2","Natural","Natural",128.336095474332,0,Inf,126.948737755414,129.730992911249
"2399","urban2","Suburban","Suburban",104.67422832885,0,Inf,102.244072818376,107.132925826348
"2400","urban2","Urban","Urban",91.9515054334675,0,Inf,89.2118581384818,94.7325854790996
"2401","urban2","Natural","Natural",128.463451604002,0,Inf,127.072365114766,129.862110949296
"2402","urban2","Suburban","Suburban",105.542470857405,0,Inf,103.151931871818,107.960393730802
"2403","urban2","Urban","Urban",91.3918169478256,0,Inf,88.6336031830031,94.1922924647988
"2404","urban2","Natural","Natural",128.510870987745,0,Inf,127.114694806874,129.914672863096
"2405","urban2","Suburban","Suburban",105.412915348283,0,Inf,103.024981246918,107.828207317285
"2406","urban2","Urban","Urban",94.6648324049773,0,Inf,91.8651245226933,97.5065646669767
"2407","urban2","Natural","Natural",129.285222777321,0,Inf,127.877897613865,130.700249585327
"2408","urban2","Suburban","Suburban",106.882198608129,0,Inf,104.462089058242,109.330021810984
"2409","urban2","Urban","Urban",92.7046297883754,0,Inf,89.9990881455706,95.4502382508445
"2410","urban2","Natural","Natural",129.218666208711,0,Inf,127.815723644539,130.629266357144
"2411","urban2","Suburban","Suburban",105.576674712652,0,Inf,103.167665162703,108.013486311047
"2412","urban2","Urban","Urban",91.304212548992,0,Inf,88.5698703274359,94.0801230679139
"2413","urban2","Natural","Natural",128.781715297982,0,Inf,127.388711367495,130.18229416333
"2414","urban2","Suburban","Suburban",105.201131045512,0,Inf,102.74785438346,107.683351228496
"2415","urban2","Urban","Urban",91.9855146789532,0,Inf,89.2555495241124,94.7566025923131
"2416","urban2","Natural","Natural",128.520974294658,0,Inf,127.125829971085,129.923732412511
"2417","urban2","Suburban","Suburban",106.387153812862,0,Inf,103.957887371644,108.844476690305
"2418","urban2","Urban","Urban",92.6107901432082,0,Inf,89.8652744292911,95.3976169364953
"2419","urban2","Natural","Natural",128.491771011907,0,Inf,127.097902976055,129.893240616777
"2420","urban2","Suburban","Suburban",105.627969170558,0,Inf,103.250319983593,108.032683874072
"2421","urban2","Urban","Urban",92.3880390285486,0,Inf,89.6319758852871,95.185835601362
"2422","urban2","Natural","Natural",128.767775475474,0,Inf,127.381389088808,130.161665619933
"2423","urban2","Suburban","Suburban",106.235521076472,0,Inf,103.814334616656,108.684616808521
"2424","urban2","Urban","Urban",92.032811299283,0,Inf,89.2356592061228,94.8731287902831
"2425","urban2","Natural","Natural",128.820066061603,0,Inf,127.425225682964,130.222499142066
"2426","urban2","Suburban","Suburban",105.556433501971,0,Inf,103.135183573776,108.005775830776
"2427","urban2","Urban","Urban",90.1553407688878,0,Inf,87.4742062858001,92.8769465120576
"2428","urban2","Natural","Natural",128.745792006094,0,Inf,127.348387807205,130.150821341298
"2429","urban2","Suburban","Suburban",106.630697124907,0,Inf,104.175937182806,109.114042745434
"2430","urban2","Urban","Urban",92.8491538390303,0,Inf,90.1039528479876,95.6355487340854
"2431","urban2","Natural","Natural",128.819857477302,0,Inf,127.417328361717,130.230063474942
"2432","urban2","Suburban","Suburban",106.501757633011,0,Inf,104.080073950732,108.951291513579
"2433","urban2","Urban","Urban",92.9144438444895,0,Inf,90.1942680078202,95.6750315478978
"2434","urban2","Natural","Natural",128.56093590326,0,Inf,127.168504148887,129.960949422802
"2435","urban2","Suburban","Suburban",105.223249508668,0,Inf,102.813769778064,107.660636711216
"2436","urban2","Urban","Urban",93.2495290341516,0,Inf,90.5010288181972,96.0391430084025
"2437","urban2","Natural","Natural",128.757376847106,0,Inf,127.367408973608,130.154888015989
"2438","urban2","Suburban","Suburban",105.796279329444,0,Inf,103.392345051838,108.227839826354
"2439","urban2","Urban","Urban",92.5523110154836,0,Inf,89.7599632071646,95.3874297433897
"2440","urban2","Natural","Natural",128.684599046136,0,Inf,127.278324530389,130.098599770467
"2441","urban2","Suburban","Suburban",105.995242076328,0,Inf,103.583389728705,108.434851186681
"2442","urban2","Urban","Urban",92.8818211327676,0,Inf,90.1309653285919,95.6740272451031
"2443","urban2","Natural","Natural",128.743008628574,0,Inf,127.347085847444,130.146540508718
"2444","urban2","Suburban","Suburban",105.683092473938,0,Inf,103.274104513328,108.119853662348
"2445","urban2","Urban","Urban",92.3254362180461,0,Inf,89.5969952860691,95.0948001331339
"2446","urban2","Natural","Natural",129.232335888807,0,Inf,127.83397595347,130.638302518932
"2447","urban2","Suburban","Suburban",105.411647752466,0,Inf,103.027580399256,107.822984267516
"2448","urban2","Urban","Urban",93.8655097731814,0,Inf,91.0828208315199,96.6900687657702
"2449","urban2","Natural","Natural",128.863057691266,0,Inf,127.468765621623,130.264933933371
"2450","urban2","Suburban","Suburban",107.140040050288,0,Inf,104.695995019525,109.612284036464
"2451","urban2","Urban","Urban",91.4567140763762,0,Inf,88.704715810297,94.2507520636977
"2452","urban2","Natural","Natural",129.543544728844,0,Inf,128.127383716218,130.96748902991
"2453","urban2","Suburban","Suburban",107.150456046828,0,Inf,104.795863611585,109.531207353887
"2454","urban2","Urban","Urban",92.038390266942,0,Inf,89.2278300810673,94.8925312334188
"2455","urban2","Natural","Natural",128.638672619999,0,Inf,127.241750529995,130.04322095136
"2456","urban2","Suburban","Suburban",105.678306292703,0,Inf,103.345004883497,108.037654868847
"2457","urban2","Urban","Urban",92.6017946346414,0,Inf,89.7988968244561,95.4477662945508
"2458","urban2","Natural","Natural",128.856006954082,0,Inf,127.460543219898,130.259068065268
"2459","urban2","Suburban","Suburban",105.909065527863,0,Inf,103.485786253113,108.360389804789
"2460","urban2","Urban","Urban",92.2217333993274,0,Inf,89.4498600610173,95.0359013466391
"2461","urban2","Natural","Natural",128.401240950006,0,Inf,127.007315353406,129.802774134487
"2462","urban2","Suburban","Suburban",105.326152614384,0,Inf,102.896696136666,107.783955931551
"2463","urban2","Urban","Urban",91.0995896814078,0,Inf,88.3812319954419,93.8591210830864
"2464","urban2","Natural","Natural",128.694036861186,0,Inf,127.292813410376,130.102930400771
"2465","urban2","Suburban","Suburban",106.248101564085,0,Inf,103.832546265529,108.691432387568
"2466","urban2","Urban","Urban",92.722613336413,0,Inf,89.998447908609,95.487395262679
"2467","urban2","Natural","Natural",128.88362811011,0,Inf,127.481048136774,130.293881704209
"2468","urban2","Suburban","Suburban",105.817233850407,0,Inf,103.431682001473,108.229983176214
"2469","urban2","Urban","Urban",92.3732825094502,0,Inf,89.591258320553,95.1978430677299
"2470","urban2","Natural","Natural",128.4219206467,0,Inf,127.028451210599,129.822991447795
"2471","urban2","Suburban","Suburban",105.746394325917,0,Inf,103.349858842147,108.170398360023
"2472","urban2","Urban","Urban",92.2627204166141,0,Inf,89.4903703837713,95.0773606343759
"2473","urban2","Natural","Natural",128.844955337724,0,Inf,127.45280995235,130.244662564565
"2474","urban2","Suburban","Suburban",105.828344359285,0,Inf,103.396262676492,108.288698152244
"2475","urban2","Urban","Urban",93.3161026354617,0,Inf,90.6035290881351,96.068685263724
"2476","urban2","Natural","Natural",129.067938824061,0,Inf,127.67095552258,130.472523532392
"2477","urban2","Suburban","Suburban",105.827584971055,0,Inf,103.436470882287,108.246021540943
"2478","urban2","Urban","Urban",92.101289438174,0,Inf,89.4008607881662,94.8418978793776
"2479","urban2","Natural","Natural",128.602632257729,0,Inf,127.202497499029,130.010430631412
"2480","urban2","Suburban","Suburban",106.118991531927,0,Inf,103.718063264238,108.547391807503
"2481","urban2","Urban","Urban",92.6409779711989,0,Inf,89.9056850260605,95.4172590526292
"2482","urban2","Natural","Natural",128.843464870754,0,Inf,127.450737887463,130.243760120315
"2483","urban2","Suburban","Suburban",106.349632384706,0,Inf,103.945732299189,108.781012507255
"2484","urban2","Urban","Urban",92.5231572426211,0,Inf,89.7753168140249,95.3124190599205
"2485","urban2","Natural","Natural",128.781901463539,0,Inf,127.388487407375,130.182894916769
"2486","urban2","Suburban","Suburban",106.024935634943,0,Inf,103.613700595485,108.463905288698
"2487","urban2","Urban","Urban",92.4966147268457,0,Inf,89.765684407482,95.2684662848945
"2488","urban2","Natural","Natural",128.510499928769,0,Inf,127.113801288026,129.914830010042
"2489","urban2","Suburban","Suburban",106.379438192068,0,Inf,103.960087756958,108.826617206276
"2490","urban2","Urban","Urban",91.2251763150054,0,Inf,88.4922765002296,93.9996367745735
"2491","urban2","Natural","Natural",128.723785895424,0,Inf,127.325342466797,130.129867149729
"2492","urban2","Suburban","Suburban",105.932818931362,0,Inf,103.567516255671,108.324827220865
"2493","urban2","Urban","Urban",92.8066617817634,0,Inf,90.0157895093527,95.6401405383012
"2494","urban2","Natural","Natural",128.37890167084,0,Inf,126.991499107819,129.773841912738
"2495","urban2","Suburban","Suburban",106.055418585674,0,Inf,103.577296172236,108.562836547091
"2496","urban2","Urban","Urban",92.0006572153868,0,Inf,89.2707420577186,94.7716867429766
"2497","urban2","Natural","Natural",128.651924794927,0,Inf,127.264159226492,130.047215906114
"2498","urban2","Suburban","Suburban",106.933951203618,0,Inf,104.492833819551,109.403254480466
"2499","urban2","Urban","Urban",92.7837085517961,0,Inf,89.9934193231554,95.6165970254513
"2500","urban2","Natural","Natural",129.003238214848,0,Inf,127.605325816917,130.408765999967
"2501","urban2","Suburban","Suburban",105.782258927675,0,Inf,103.380743713938,108.21134816421
"2502","urban2","Urban","Urban",93.5146779132117,0,Inf,90.7406618693965,96.3304599168046
"2503","urban2","Natural","Natural",128.770222223156,0,Inf,127.376455290819,130.17157309396
"2504","urban2","Suburban","Suburban",105.892703024616,0,Inf,103.495276733811,108.317579989577
"2505","urban2","Urban","Urban",92.4710557208308,0,Inf,89.6700711078613,95.3151167044813
"2506","urban2","Natural","Natural",128.93796764417,0,Inf,127.542990064118,130.340532441837
"2507","urban2","Suburban","Suburban",106.540726903731,0,Inf,104.124271449184,108.984901481516
"2508","urban2","Urban","Urban",91.9537029042376,0,Inf,89.2481792175676,94.6996249926302
"2509","urban2","Natural","Natural",128.299669479666,0,Inf,126.90873618595,129.69818367492
"2510","urban2","Suburban","Suburban",105.967229782915,0,Inf,103.5363687637,108.426296924755
"2511","urban2","Urban","Urban",93.8370274186905,0,Inf,91.0798166357083,96.6353520002927
"2512","urban2","Natural","Natural",128.315547911851,0,Inf,126.925616657496,129.713048177332
"2513","urban2","Suburban","Suburban",106.363489462455,0,Inf,103.918559844591,108.836847007919
"2514","urban2","Urban","Urban",91.8228112034838,0,Inf,89.0953652902251,94.5913772743229
"2515","urban2","Natural","Natural",128.973329296114,0,Inf,127.581483135382,130.372726474779
"2516","urban2","Suburban","Suburban",106.01878984072,0,Inf,103.586597398669,108.479205599413
"2517","urban2","Urban","Urban",91.7067915674522,0,Inf,89.0161070326428,94.4375384550126
"2518","urban2","Natural","Natural",128.234805624834,0,Inf,126.85249770618,129.624604269936
"2519","urban2","Suburban","Suburban",104.914740855896,0,Inf,102.535757577067,107.321006534941
"2520","urban2","Urban","Urban",92.8782716332064,0,Inf,90.0664143925069,95.7333496327174
"2521","urban2","Natural","Natural",128.638066029155,0,Inf,127.235919331959,130.047896313712
"2522","urban2","Suburban","Suburban",105.621463127445,0,Inf,103.204569964487,108.066329661836
"2523","urban2","Urban","Urban",93.2124193119932,0,Inf,90.4724433612999,95.9932689948308
"2524","urban2","Natural","Natural",128.639775025213,0,Inf,127.245176546663,130.041974260851
"2525","urban2","Suburban","Suburban",105.102661092114,0,Inf,102.705080292553,107.527904889032
"2526","urban2","Urban","Urban",92.5179453333803,0,Inf,89.7691149245381,95.3082295799829
"2527","urban2","Natural","Natural",129.207839819517,0,Inf,127.808099407496,130.615203446485
"2528","urban2","Suburban","Suburban",105.633419345024,0,Inf,103.231322168708,108.063143308
"2529","urban2","Urban","Urban",92.2889023735805,0,Inf,89.593600482655,95.0241479151757
"2530","urban2","Natural","Natural",129.093149474471,0,Inf,127.691413958624,130.502536840834
"2531","urban2","Suburban","Suburban",107.414872701588,0,Inf,105.014474056953,109.842396118197
"2532","urban2","Urban","Urban",91.8981738389669,0,Inf,89.1641066085909,94.6735282427918
"2533","urban2","Natural","Natural",128.885860583335,0,Inf,127.488619691048,130.290716494894
"2534","urban2","Suburban","Suburban",106.183580863529,0,Inf,103.789876722165,108.604574195427
"2535","urban2","Urban","Urban",92.8987468168232,0,Inf,90.144232992369,95.694714162279
"2536","urban2","Natural","Natural",128.65043428971,0,Inf,127.252221073762,130.056287187184
"2537","urban2","Suburban","Suburban",106.709191420894,0,Inf,104.297534653112,109.148412610073
"2538","urban2","Urban","Urban",92.2208870062934,0,Inf,89.4957114808096,94.9869338628662
"2539","urban2","Natural","Natural",129.29460921116,0,Inf,127.891064530026,130.705813542658
"2540","urban2","Suburban","Suburban",106.301858632561,0,Inf,103.910166045837,108.720763642395
"2541","urban2","Urban","Urban",93.9858184669698,0,Inf,91.1844185309419,96.8296025940737
"2542","urban2","Natural","Natural",128.956056198825,0,Inf,127.558679442436,130.361045290938
"2543","urban2","Suburban","Suburban",107.005455769016,0,Inf,104.575709093098,109.463105985237
"2544","urban2","Urban","Urban",91.7458312890391,0,Inf,89.0020945726553,94.5312200733879
"2545","urban2","Natural","Natural",128.481510594928,0,Inf,127.089838808193,129.880760557871
"2546","urban2","Suburban","Suburban",106.41153724862,0,Inf,103.96664869239,108.884839786385
"2547","urban2","Urban","Urban",92.389172385783,0,Inf,89.6207163274783,95.1997403994059
"2548","urban2","Natural","Natural",128.642534334637,0,Inf,127.250423822529,130.042218271316
"2549","urban2","Suburban","Suburban",104.7886488515,0,Inf,102.402140049116,107.202647356563
"2550","urban2","Urban","Urban",94.1093454458889,0,Inf,91.3002321157728,96.9610216829783
"2551","urban2","Natural","Natural",128.985146048957,0,Inf,127.586260642364,130.391658552229
"2552","urban2","Suburban","Suburban",104.962905730137,0,Inf,102.565309468945,107.388202608602
"2553","urban2","Urban","Urban",92.0086659503027,0,Inf,89.2422642959235,94.8172931747943
"2554","urban2","Natural","Natural",128.849051109913,0,Inf,127.440586299333,130.265256335288
"2555","urban2","Suburban","Suburban",104.958207560517,0,Inf,102.592200908537,107.351186789417
"2556","urban2","Urban","Urban",90.7434740039688,0,Inf,88.077107290607,93.4496007193007
"2557","urban2","Natural","Natural",129.071603217174,0,Inf,127.671490306068,130.479351506944
"2558","urban2","Suburban","Suburban",106.398393954402,0,Inf,104.003609875588,108.820436217224
"2559","urban2","Urban","Urban",91.7298671435281,0,Inf,88.9603842896894,94.5418010191524
"2560","urban2","Natural","Natural",128.512315427893,0,Inf,127.120555373493,129.911652795793
"2561","urban2","Suburban","Suburban",104.015870685923,0,Inf,101.633451147803,106.425891157797
"2562","urban2","Urban","Urban",93.1061090382623,0,Inf,90.3184972307744,95.9360882712392
"2563","urban2","Natural","Natural",128.248040110551,0,Inf,126.858850288661,129.644794850289
"2564","urban2","Suburban","Suburban",105.446209012262,0,Inf,103.063854940683,107.855783813896
"2565","urban2","Urban","Urban",92.5447837689691,0,Inf,89.7836361366497,95.3477481044144
"2566","urban2","Natural","Natural",128.478560443812,0,Inf,127.081984059196,129.882768836585
"2567","urban2","Suburban","Suburban",104.906727689986,0,Inf,102.511931141847,107.329174796072
"2568","urban2","Urban","Urban",91.5792707486771,0,Inf,88.8797587562495,94.3191673799173
"2569","urban2","Natural","Natural",129.19223988285,0,Inf,127.791868179653,130.600242623935
"2570","urban2","Suburban","Suburban",105.649394233634,0,Inf,103.254519205338,108.071725017839
"2571","urban2","Urban","Urban",91.5586027611508,0,Inf,88.8437782524606,94.3142842108304
"2572","urban2","Natural","Natural",128.821338027577,0,Inf,127.430952708262,130.21926741824
"2573","urban2","Suburban","Suburban",106.266618151214,0,Inf,103.844093896364,108.717074436552
"2574","urban2","Urban","Urban",92.5417669047072,0,Inf,89.8114487921503,95.3129675145204
"2575","urban2","Natural","Natural",128.88196121177,0,Inf,127.482446819313,130.289115725345
"2576","urban2","Suburban","Suburban",106.629591867413,0,Inf,104.201719285967,109.085424056349
"2577","urban2","Urban","Urban",91.9932201263022,0,Inf,89.2655495146131,94.7619403834731
"2578","urban2","Natural","Natural",128.723364569916,0,Inf,127.324599882919,130.129770626964
"2579","urban2","Suburban","Suburban",105.941272427452,0,Inf,103.515186685566,108.39545990217
"2580","urban2","Urban","Urban",93.0486795395032,0,Inf,90.3450339627716,95.792185242694
"2581","urban2","Natural","Natural",128.614600682348,0,Inf,127.221865503095,130.01491775827
"2582","urban2","Suburban","Suburban",105.399272879451,0,Inf,103.002865376646,107.823237483235
"2583","urban2","Urban","Urban",92.9553176860087,0,Inf,90.1575088434264,95.795877172401
"2584","urban2","Natural","Natural",129.331178909056,0,Inf,127.923940524075,130.746115234865
"2585","urban2","Suburban","Suburban",105.841274727264,0,Inf,103.430539875074,108.279781285622
"2586","urban2","Urban","Urban",92.0459720429295,0,Inf,89.3353174747845,94.7971382785467
"2587","urban2","Natural","Natural",128.669515027684,0,Inf,127.268448188494,130.078251705963
"2588","urban2","Suburban","Suburban",106.3299526417,0,Inf,103.932889825323,108.754343619274
"2589","urban2","Urban","Urban",92.8973704599619,0,Inf,90.1306341905115,95.705932388528
"2590","urban2","Natural","Natural",129.4290648126,0,Inf,128.029454976361,130.836283339234
"2591","urban2","Suburban","Suburban",106.727453246024,0,Inf,104.357717980619,109.123793043362
"2592","urban2","Urban","Urban",92.8625650591385,0,Inf,90.1100721809857,95.6564665644345
"2593","urban2","Natural","Natural",128.674781609996,0,Inf,127.277924845008,130.079261749544
"2594","urban2","Suburban","Suburban",105.993135800895,0,Inf,103.543309981844,108.471605093559
"2595","urban2","Urban","Urban",93.1888352591415,0,Inf,90.4656069961186,95.9524457735437
"2596","urban2","Natural","Natural",129.449440751313,0,Inf,128.042673454109,130.863893755718
"2597","urban2","Suburban","Suburban",107.949410001598,0,Inf,105.472440918988,110.455127698422
"2598","urban2","Urban","Urban",92.1567314993605,0,Inf,89.4595401110887,94.8939812066787
"2599","urban2","Natural","Natural",128.274917967822,0,Inf,126.883234457752,129.674192054082
"2600","urban2","Suburban","Suburban",106.791553422075,0,Inf,104.337254254367,109.274383930343
"2601","urban2","Urban","Urban",92.5231027847606,0,Inf,89.7680618885168,95.3197841183514
"2602","urban2","Natural","Natural",129.241121934978,0,Inf,127.842526347707,130.647326267897
"2603","urban2","Suburban","Suburban",105.240131171263,0,Inf,102.79488980061,107.714114875121
"2604","urban2","Urban","Urban",92.8960101990085,0,Inf,90.1488660125538,95.6843859476233
"2605","urban2","Natural","Natural",128.964882779736,0,Inf,127.562467698349,130.374964812629
"2606","urban2","Suburban","Suburban",106.971621513639,0,Inf,104.577326397931,109.393015949627
"2607","urban2","Urban","Urban",93.0865048607226,0,Inf,90.3074263043329,95.9076988840836
"2608","urban2","Natural","Natural",129.256475133882,0,Inf,127.860271160103,130.66026087717
"2609","urban2","Suburban","Suburban",105.840527474627,0,Inf,103.440443835307,108.268136745422
"2610","urban2","Urban","Urban",93.7647546651002,0,Inf,90.9584928082338,96.6136508960343
"2611","urban2","Natural","Natural",129.086811874341,0,Inf,127.687790459534,130.493455832137
"2612","urban2","Suburban","Suburban",106.253325015899,0,Inf,103.841969668116,108.69235745244
"2613","urban2","Urban","Urban",92.3801065968613,0,Inf,89.6411353067445,95.1602949908833
"2614","urban2","Natural","Natural",128.654241869426,0,Inf,127.263061233994,130.052985095723
"2615","urban2","Suburban","Suburban",105.897507174794,0,Inf,103.477905483821,108.345071403223
"2616","urban2","Urban","Urban",92.5710910828456,0,Inf,89.8168449160013,95.3669315822764
"2617","urban2","Natural","Natural",128.699935196415,0,Inf,127.313221777201,130.094159902295
"2618","urban2","Suburban","Suburban",106.376671202299,0,Inf,103.897650603507,108.884919129638
"2619","urban2","Urban","Urban",93.2014316188581,0,Inf,90.4820589385373,95.9610659089803
"2620","urban2","Natural","Natural",128.925507175142,0,Inf,127.524505848959,130.334162310105
"2621","urban2","Suburban","Suburban",106.683979839584,0,Inf,104.274581243373,109.120897541399
"2622","urban2","Urban","Urban",93.7108348632741,0,Inf,90.9495528601987,96.5134094503405
"2623","urban2","Natural","Natural",128.569380833312,0,Inf,127.171818995941,129.974580054386
"2624","urban2","Suburban","Suburban",106.328043034339,0,Inf,103.90502526347,108.778987953619
"2625","urban2","Urban","Urban",91.9381697983286,0,Inf,89.1891198705571,94.728945690107
"2626","urban2","Natural","Natural",128.389348874417,0,Inf,126.992883104677,129.793450771419
"2627","urban2","Suburban","Suburban",104.855249341375,0,Inf,102.440106013365,107.298531820106
"2628","urban2","Urban","Urban",92.2741642199004,0,Inf,89.5999378019955,94.9877138478359
"2629","urban2","Natural","Natural",129.455360704208,0,Inf,128.057198440003,130.861114334561
"2630","urban2","Suburban","Suburban",106.083924641078,0,Inf,103.675205271445,108.520304881944
"2631","urban2","Urban","Urban",92.7969544635452,0,Inf,90.0508417544923,95.5843121886971
"2632","urban2","Natural","Natural",128.614559504968,0,Inf,127.218237203335,130.018502918966
"2633","urban2","Suburban","Suburban",106.042379805449,0,Inf,103.599744430108,108.513476398251
"2634","urban2","Urban","Urban",91.417249805144,0,Inf,88.7261077762618,94.1485967554054
"2635","urban2","Natural","Natural",128.979923340039,0,Inf,127.577917442813,130.389590804749
"2636","urban2","Suburban","Suburban",106.665312383606,0,Inf,104.271954783395,109.085826612184
"2637","urban2","Urban","Urban",93.8879901934408,0,Inf,91.1397980238846,96.6770031329873
"2638","urban2","Natural","Natural",128.268809112583,0,Inf,126.880254528193,129.664920448631
"2639","urban2","Suburban","Suburban",104.442210851835,0,Inf,102.082825493796,106.828551202882
"2640","urban2","Urban","Urban",92.7850801851107,0,Inf,89.9766589349263,95.6366597878984
"2641","urban2","Natural","Natural",128.635325186116,0,Inf,127.235043173973,130.043270470906
"2642","urban2","Suburban","Suburban",105.921475045056,0,Inf,103.519621805053,108.350873445762
"2643","urban2","Urban","Urban",92.1745787404595,0,Inf,89.4393032800438,94.9510523520464
"2644","urban2","Natural","Natural",129.359793422218,0,Inf,127.956767516563,130.7704694236
"2645","urban2","Suburban","Suburban",106.890157711307,0,Inf,104.508347395623,109.298804548029
"2646","urban2","Urban","Urban",93.0751678215507,0,Inf,90.2977988854276,95.894605230388
"2647","urban2","Natural","Natural",128.53412569609,0,Inf,127.137781812485,129.938095723685
"2648","urban2","Suburban","Suburban",106.466386380639,0,Inf,104.062076396996,108.898155335483
"2649","urban2","Urban","Urban",92.7208149404179,0,Inf,89.984187605468,95.4984348544649
"2650","urban2","Natural","Natural",128.5683628574,0,Inf,127.176670948137,129.967628015222
"2651","urban2","Suburban","Suburban",106.619541353583,0,Inf,104.205304876856,109.061425088033
"2652","urban2","Urban","Urban",92.6821329337111,0,Inf,89.9057675789453,95.50071713304
"2653","urban2","Natural","Natural",128.889835287087,0,Inf,127.493345839726,130.293931306894
"2654","urban2","Suburban","Suburban",105.456797967045,0,Inf,103.077824780033,107.862911479722
"2655","urban2","Urban","Urban",92.1079063216179,0,Inf,89.3331438107547,94.9251055203431
"2656","urban2","Natural","Natural",128.782889625216,0,Inf,127.381457483759,130.191988824033
"2657","urban2","Suburban","Suburban",106.129640361643,0,Inf,103.728042003072,108.558723363436
"2658","urban2","Urban","Urban",93.0851813342456,0,Inf,90.2793768092893,95.9339221823057
"2659","urban2","Natural","Natural",128.8634415608,0,Inf,127.465557706281,130.268948797009
"2660","urban2","Suburban","Suburban",106.200552288345,0,Inf,103.843166466671,108.584396615698
"2661","urban2","Urban","Urban",93.0076018542693,0,Inf,90.2106694443498,95.8472335357034
